Date,Time,Relative_time,Temperature,Resonance_Frequency,Dissipation
2021-07-05,15:55:51,1402.47,28.43,14851211.17,0.00014645253316404486
2021-07-05,15:55:52,1403.1,28.44,14851211.15,0.000146453890436235
2021-07-05,15:55:52,1403.72,28.44,14851211.22,0.0001464577737908246
2021-07-05,15:55:53,1404.34,28.43,14851211.14,0.00014646736896491234
2021-07-05,15:55:54,1405.16,28.44,14851211.52,0.00014645761092611884
2021-07-05,15:55:54,1405.78,28.44,14851211.59,0.00014645634762640276
2021-07-05,15:55:55,1406.4,28.44,14851211.77,0.00014645511179666647
2021-07-05,15:55:55,1407.02,28.44,14851212.09,0.0001464497569191399
2021-07-05,15:55:56,1407.66,28.44,14851212.17,0.00014644828786315422
2021-07-05,15:55:57,1408.46,28.44,14851212.17,0.00014645385754305447
2021-07-05,15:55:57,1409.07,28.44,14851212.27,0.00014645404854381983
2021-07-05,15:55:58,1409.7,28.44,14851212.23,0.00014643903719596928
2021-07-05,15:55:59,1410.33,28.44,14851212.19,0.0001464439142624048
2021-07-05,15:56:00,1411.16,28.44,14851212.16,0.00014644711962464232
2021-07-05,15:56:00,1411.77,28.44,14851212.47,0.00014643618813657005
2021-07-05,15:56:01,1412.37,28.44,14851212.61,0.00014644203492226624
2021-07-05,15:56:01,1413.01,28.44,14851212.65,0.00014644976878745592
2021-07-05,15:56:02,1413.64,28.44,14851212.65,0.00014644722705159965
2021-07-05,15:56:03,1414.46,28.44,14851212.75,0.0001464397944655011
2021-07-05,15:56:03,1415.07,28.44,14851212.82,0.00014643932650673205
2021-07-05,15:56:04,1415.7,28.44,14851212.82,0.0001464388251471248
2021-07-05,15:56:05,1416.33,28.44,14851212.9,0.00014644361378577295
2021-07-05,15:56:05,1416.97,28.44,14851212.95,0.00014643972366150743
2021-07-05,15:56:06,1417.76,28.44,14851212.97,0.0001464348276303461
2021-07-05,15:56:07,1418.39,28.44,14851212.9,0.00014643700563440665
2021-07-05,15:56:07,1419.01,28.44,14851212.91,0.00014644264283714432
2021-07-05,15:56:08,1419.63,28.44,14851212.9,0.00014644075028719827
2021-07-05,15:56:09,1420.45,28.44,14851212.86,0.00014643424609025186
2021-07-05,15:56:09,1421.07,28.44,14851212.89,0.0001464178071363538
2021-07-05,15:56:10,1421.67,28.44,14851212.9,0.00014641866413703868
2021-07-05,15:56:11,1422.3,28.44,14851212.93,0.00014641888004998134
2021-07-05,15:56:12,1423.12,28.44,14851212.88,0.0001464166806025785
2021-07-05,15:56:12,1423.75,28.44,14851212.88,0.00014641313728974933
2021-07-05,15:56:13,1424.35,28.44,14851212.92,0.00014640772679538438
2021-07-05,15:56:13,1424.98,28.44,14851212.98,0.00014640667240685613
2021-07-05,15:56:14,1425.62,28.44,14851212.97,0.0001464055352140948
2021-07-05,15:56:15,1426.44,28.44,14851213.03,0.00014640754442102018
2021-07-05,15:56:15,1427.06,28.44,14851213.05,0.00014640824131308057
2021-07-05,15:56:16,1427.68,28.44,14851213.03,0.0001464174576133252
2021-07-05,15:56:17,1428.3,28.44,14851213.15,0.0001464152031024707
2021-07-05,15:56:17,1428.95,28.44,14851213.18,0.0001464105461269683
2021-07-05,15:56:18,1429.77,28.44,14851213.27,0.00014640834835842145
2021-07-05,15:56:19,1430.39,28.44,14851213.28,0.0001464063222834016
2021-07-05,15:56:19,1431.01,28.44,14851213.35,0.00014640240444754274
2021-07-05,15:56:20,1431.63,28.44,14851213.34,0.00014639744933407756
2021-07-05,15:56:21,1432.26,28.44,14851213.3,0.00014639527873910453
2021-07-05,15:56:22,1433.1,28.44,14851213.3,0.0001463935499542489
2021-07-05,15:56:22,1433.73,28.44,14851213.32,0.00014639759203275324
2021-07-05,15:56:23,1434.33,28.44,14851213.3,0.00014639684252852245
2021-07-05,15:56:23,1434.94,28.44,14851213.32,0.00014639631837405444
2021-07-05,15:56:24,1435.76,28.44,14851213.39,0.00014638806188469443
2021-07-05,15:56:25,1436.36,28.44,14851213.33,0.00014639297754763707
2021-07-05,15:56:25,1436.98,28.44,14851213.48,0.000146392418788413
2021-07-05,15:56:26,1437.59,28.44,14851213.6,0.00014639222749858753
2021-07-05,15:56:27,1438.39,28.45,14851213.39,0.00014639244780232142
2021-07-05,15:56:27,1439.02,28.45,14851213.45,0.00014639340456670021
2021-07-05,15:56:28,1439.64,28.45,14851213.87,0.00014638700514875
2021-07-05,15:56:29,1440.26,28.45,14851213.45,0.0001463861554389702
2021-07-05,15:56:29,1440.91,28.45,14851213.53,0.00014638162658617835
2021-07-05,15:56:30,1441.71,28.45,14851213.83,0.00014638297042867448
2021-07-05,15:56:31,1442.33,28.45,14851213.8,0.00014638160353348258
2021-07-05,15:56:31,1442.95,28.45,14851213.94,0.00014638207495604096
2021-07-05,15:56:32,1443.57,28.45,14851214.09,0.0001463792113617988
2021-07-05,15:56:33,1444.39,28.45,14851214.13,0.00014638329212456842
2021-07-05,15:56:33,1445.02,28.45,14851213.55,0.00014638542330076067
2021-07-05,15:56:34,1445.66,28.45,14851213.48,0.00014637628774448098
2021-07-05,15:56:35,1446.28,28.45,14851213.5,0.00014637554832179722
2021-07-05,15:56:35,1446.89,28.45,14851213.49,0.0001463850630814878
2021-07-05,15:56:36,1447.71,28.45,14851213.51,0.00014638217896708095
2021-07-05,15:56:37,1448.32,28.45,14851213.52,0.0001463876470472485
2021-07-05,15:56:37,1448.95,28.45,14851213.53,0.00014638844049353185
2021-07-05,15:56:38,1449.57,28.45,14851213.41,0.000146378915947477
2021-07-05,15:56:39,1450.4,28.45,14851213.43,0.0001463833958711461
2021-07-05,15:56:39,1451.01,28.45,14851213.45,0.00014638497681524737
2021-07-05,15:56:40,1451.63,28.45,14851213.47,0.00014638567360923167
2021-07-05,15:56:41,1452.25,28.45,14851213.55,0.00014638564441379475
2021-07-05,15:56:41,1453.05,28.45,14851213.6,0.00014639276735022355
2021-07-05,15:56:42,1453.67,28.45,14851213.55,0.00014639079615493182
2021-07-05,15:56:43,1454.29,28.45,14851213.49,0.00014640559770098086
2021-07-05,15:56:43,1454.9,28.45,14851213.51,0.00014641383487838254
2021-07-05,15:56:44,1455.55,28.45,14851213.48,0.0001464150937736311
2021-07-05,15:56:45,1456.34,28.45,14851213.52,0.00014642111571072433
2021-07-05,15:56:45,1456.95,28.45,14851213.88,0.00014640483665490013
2021-07-05,15:56:46,1457.57,28.45,14851214.02,0.00014641199971540065
2021-07-05,15:56:47,1458.2,28.45,14851214.16,0.00014641521411343223
2021-07-05,15:56:47,1459.04,28.45,14851214.14,0.00014641515469365036
2021-07-05,15:56:48,1459.67,28.46,14851214.25,0.00014641519425497243
2021-07-05,15:56:49,1460.3,28.46,14851214.23,0.0001464144084929344
2021-07-05,15:56:49,1460.93,28.46,14851214.21,0.0001464173719523069
2021-07-05,15:56:50,1461.55,28.46,14851214.11,0.00014641966408448565
2021-07-05,15:56:51,1462.37,28.46,14851214.39,0.0001464165827234314
2021-07-05,15:56:51,1462.97,28.46,14851215.0,0.00014641614096443795
2021-07-05,15:56:52,1463.58,28.46,14851214.92,0.00014641352132597232
2021-07-05,15:56:53,1464.19,28.46,14851214.92,0.00014641983179890862
2021-07-05,15:56:53,1465.0,28.46,14851214.97,0.00014642248682234283
2021-07-05,15:56:54,1465.62,28.46,14851215.21,0.0001464192639172059
2021-07-05,15:56:55,1466.25,28.46,14851215.33,0.00014641453126886593
2021-07-05,15:56:55,1466.87,28.46,14851215.46,0.00014641071478829323
2021-07-05,15:56:56,1467.51,28.46,14851215.48,0.00014641132974022215
2021-07-05,15:56:57,1468.34,28.46,14851215.57,0.00014641782608824054
2021-07-05,15:56:57,1468.96,28.46,14851215.9,0.00014641430196340685
2021-07-05,15:56:58,1469.57,28.46,14851216.6,0.00014640361126508103
2021-07-05,15:56:59,1470.19,28.46,14851216.56,0.0001464023388061486
2021-07-05,15:56:59,1470.84,28.46,14851216.67,0.00014640060062721033
2021-07-05,15:57:00,1471.64,28.46,14851216.27,0.00014640242281446214
2021-07-05,15:57:01,1472.26,28.46,14851216.33,0.0001464042206712421
2021-07-05,15:57:01,1472.88,28.46,14851215.78,0.00014641200435646493
2021-07-05,15:57:02,1473.51,28.46,14851215.89,0.00014641204482403848
2021-07-05,15:57:03,1474.16,28.46,14851215.87,0.00014640076528772496
2021-07-05,15:57:03,1474.97,28.46,14851215.44,0.00014639650766301384
2021-07-05,15:57:04,1475.6,28.46,14851215.51,0.00014639933926283643
2021-07-05,15:57:05,1476.21,28.46,14851215.53,0.00014639639544682036
2021-07-05,15:57:05,1476.84,28.46,14851215.59,0.00014639423827854636
2021-07-05,15:57:06,1477.65,28.46,14851215.61,0.0001463867438352245
2021-07-05,15:57:07,1478.27,28.46,14851215.69,0.00014638825710503318
2021-07-05,15:57:07,1478.9,28.46,14851215.68,0.00014638740603953185
2021-07-05,15:57:08,1479.51,28.46,14851215.67,0.00014638708302429853
2021-07-05,15:57:09,1480.32,28.47,14851215.64,0.00014638766569088362
2021-07-05,15:57:09,1480.94,28.46,14851215.61,0.00014639350748094342
2021-07-05,15:57:10,1481.56,28.47,14851215.67,0.00014638501546057817
2021-07-05,15:57:11,1482.19,28.47,14851215.78,0.00014638811096153172
2021-07-05,15:57:11,1482.81,28.47,14851215.71,0.00014639431923575512
2021-07-05,15:57:12,1483.63,28.46,14851215.79,0.0001463870748948093
2021-07-05,15:57:13,1484.26,28.47,14851215.79,0.0001463900727556919
2021-07-05,15:57:13,1484.88,28.47,14851215.85,0.00014638237585869087
2021-07-05,15:57:14,1485.51,28.47,14851215.79,0.0001463866109472073
2021-07-05,15:57:15,1486.14,28.47,14851215.85,0.00014639123324144715
2021-07-05,15:57:15,1486.97,28.47,14851215.87,0.00014639245266801797
2021-07-05,15:57:16,1487.61,28.47,14851215.97,0.00014639155919838898
2021-07-05,15:57:17,1488.24,28.46,14851215.95,0.00014638928716227367
2021-07-05,15:57:17,1488.85,28.47,14851216.08,0.00014638879091003536
2021-07-05,15:57:18,1489.47,28.47,14851216.09,0.00014637984132463924
2021-07-05,15:57:19,1490.3,28.47,14851215.52,0.00014638646241814864
2021-07-05,15:57:19,1490.92,28.47,14851215.43,0.00014638444007842932
2021-07-05,15:57:20,1491.53,28.47,14851215.43,0.00014638080536867053
2021-07-05,15:57:21,1492.14,28.47,14851215.43,0.00014638341487033948
2021-07-05,15:57:21,1492.79,28.47,14851215.3,0.0001463840803970081
2021-07-05,15:57:22,1493.59,28.47,14851215.34,0.00014638263571817436
2021-07-05,15:57:23,1494.21,28.47,14851215.58,0.0001463784444552195
2021-07-05,15:57:23,1494.83,28.47,14851215.51,0.0001463707945242227
2021-07-05,15:57:24,1495.44,28.47,14851215.25,0.0001463793594960748
2021-07-05,15:57:25,1496.28,28.47,14851214.65,0.00014637742832864618
2021-07-05,15:57:25,1496.91,28.47,14851214.65,0.00014638037557157253
2021-07-05,15:57:26,1497.52,28.47,14851214.87,0.0001463818185716594
2021-07-05,15:57:27,1498.15,28.47,14851214.88,0.00014638297983122697
2021-07-05,15:57:27,1498.78,28.47,14851214.53,0.00014638900018756142
2021-07-05,15:57:28,1499.58,28.47,14851214.57,0.00014639053461412886
2021-07-05,15:57:29,1500.21,28.47,14851214.93,0.0001463830843647078
2021-07-05,15:57:29,1500.84,28.47,14851215.05,0.00014638520820170744
2021-07-05,15:57:30,1501.45,28.47,14851215.04,0.00014638127167125055
2021-07-05,15:57:31,1502.27,28.47,14851214.73,0.0001463878446840874
2021-07-05,15:57:31,1502.9,28.47,14851214.11,0.00014639136297551437
2021-07-05,15:57:32,1503.52,28.47,14851214.11,0.00014639778262868347
2021-07-05,15:57:33,1504.15,28.47,14851214.1,0.00014639739182085036
2021-07-05,15:57:33,1504.76,28.47,14851213.99,0.00014640194299644677
2021-07-05,15:57:34,1505.59,28.47,14851214.0,0.00014640589539729768
2021-07-05,15:57:35,1506.21,28.47,14851214.01,0.0001464010420030577
2021-07-05,15:57:35,1506.84,28.47,14851214.28,0.00014639421387182335
2021-07-05,15:57:36,1507.47,28.47,14851214.3,0.00014640048390715304
2021-07-05,15:57:37,1508.09,28.47,14851214.35,0.00014640388237899366
2021-07-05,15:57:37,1508.92,28.47,14851214.33,0.00014640420507210184
2021-07-05,15:57:38,1509.53,28.47,14851214.23,0.00014641108386623993
2021-07-05,15:57:39,1510.15,28.47,14851214.25,0.00014640974375391074
2021-07-05,15:57:39,1510.77,28.47,14851214.2,0.00014641690064449322
2021-07-05,15:57:40,1511.41,28.47,14851214.19,0.0001464168024913529
2021-07-05,15:57:41,1512.23,28.48,14851214.23,0.00014641623056116263
2021-07-05,15:57:41,1512.84,28.48,14851214.35,0.00014641541596087965
2021-07-05,15:57:42,1513.46,28.47,14851214.46,0.00014641106473948186
2021-07-05,15:57:42,1514.07,28.48,14851214.55,0.00014640859834818743
2021-07-05,15:57:43,1514.88,28.47,14851214.47,0.0001464075906484021
2021-07-05,15:57:44,1515.51,28.47,14851214.46,0.000146400069388593
2021-07-05,15:57:45,1516.12,28.48,14851214.53,0.00014639577748057353
2021-07-05,15:57:45,1516.75,28.48,14851214.51,0.00014639726728295156
2021-07-05,15:57:46,1517.4,28.48,14851214.47,0.0001463976929342876
2021-07-05,15:57:47,1518.22,28.48,14851214.5,0.00014639834664860297
2021-07-05,15:57:47,1518.84,28.48,14851214.57,0.0001463898074565817
2021-07-05,15:57:48,1519.47,28.48,14851214.53,0.00014638398910849374
2021-07-05,15:57:49,1520.08,28.48,14851214.6,0.00014638150922585252
2021-07-05,15:57:49,1520.73,28.48,14851214.53,0.0001463787383753761
2021-07-05,15:57:50,1521.54,28.48,14851214.55,0.00014637624954047532
2021-07-05,15:57:51,1522.17,28.48,14851214.64,0.00014637624309872633
2021-07-05,15:57:51,1522.79,28.48,14851214.64,0.00014637495175012116
2021-07-05,15:57:52,1523.4,28.48,14851214.71,0.00014637249499277455
2021-07-05,15:57:53,1524.22,28.48,14851214.79,0.00014636949175670814
2021-07-05,15:57:53,1524.83,28.48,14851214.74,0.0001463696704401436
2021-07-05,15:57:54,1525.45,28.48,14851214.85,0.0001463646978438972
2021-07-05,15:57:55,1526.09,28.48,14851214.93,0.00014634435663024668
2021-07-05,15:57:55,1526.72,28.48,14851214.92,0.00014634079018173483
2021-07-05,15:57:56,1527.55,28.48,14851214.96,0.00014634318790598757
2021-07-05,15:57:57,1528.18,28.48,14851215.01,0.00014634547063316775
2021-07-05,15:57:57,1528.79,28.48,14851214.98,0.00014634656868648627
2021-07-05,15:57:58,1529.4,28.48,14851215.07,0.0001463256270106705
2021-07-05,15:57:58,1530.04,28.48,14851215.04,0.00014632054248163993
2021-07-05,15:57:59,1530.85,28.48,14851215.01,0.00014632199031688417
2021-07-05,15:58:00,1531.47,28.48,14851215.09,0.00014631478513063003
2021-07-05,15:58:01,1532.09,28.48,14851215.07,0.0001463130818695204
2021-07-05,15:58:01,1532.7,28.48,14851215.1,0.00014631414717619222
2021-07-05,15:58:02,1533.51,28.48,14851214.49,0.00014631872970931724
2021-07-05,15:58:03,1534.15,28.49,14851214.48,0.00014632098777883572
2021-07-05,15:58:03,1534.78,28.49,14851214.48,0.0001463208968575982
2021-07-05,15:58:04,1535.4,28.49,14851214.38,0.00014631762675346377
2021-07-05,15:58:04,1536.02,28.49,14851214.68,0.00014631276297171926
2021-07-05,15:58:05,1536.84,28.49,14851214.72,0.00014630746351627417
2021-07-05,15:58:06,1537.46,28.49,14851214.87,0.00014630422866256492
2021-07-05,15:58:07,1538.09,28.49,14851214.93,0.00014629663404699543
2021-07-05,15:58:07,1538.72,28.49,14851215.01,0.0001462994661112726
2021-07-05,15:58:08,1539.35,28.49,14851215.06,0.00014630911534021097
2021-07-05,15:58:09,1540.18,28.49,14851214.61,0.00014631237937762058
2021-07-05,15:58:09,1540.79,28.49,14851214.59,0.00014631871884727876
2021-07-05,15:58:10,1541.41,28.49,14851214.71,0.00014632175358093215
2021-07-05,15:58:10,1542.05,28.49,14851214.73,0.00014632045675313422
2021-07-05,15:58:11,1542.67,28.49,14851214.86,0.0001463202892985804
2021-07-05,15:58:12,1543.5,28.49,14851214.96,0.00014631808549445574
2021-07-05,15:58:13,1544.14,28.49,14851215.01,0.00014631130361397987
2021-07-05,15:58:13,1544.75,28.49,14851215.05,0.000146315188423353
2021-07-05,15:58:14,1545.38,28.49,14851215.05,0.00014631441090037382
2021-07-05,15:58:14,1546.01,28.49,14851215.01,0.00014630864775515273
2021-07-05,15:58:15,1546.84,28.49,14851215.01,0.00014630756719010305
2021-07-05,15:58:16,1547.47,28.49,14851214.92,0.00014630962392803498
2021-07-05,15:58:17,1548.09,28.49,14851215.31,0.00014630749477300214
2021-07-05,15:58:17,1548.71,28.49,14851215.26,0.00014631241524630523
2021-07-05,15:58:18,1549.32,28.49,14851215.44,0.00014630703301819184
2021-07-05,15:58:19,1550.15,28.49,14851215.45,0.00014631007676456877
2021-07-05,15:58:19,1550.77,28.49,14851215.55,0.00014630634833386578
2021-07-05,15:58:20,1551.4,28.49,14851215.55,0.0001463061858066035
2021-07-05,15:58:20,1552.02,28.49,14851215.56,0.00014631041827740964
2021-07-05,15:58:21,1552.66,28.49,14851215.53,0.0001463086179420269
2021-07-05,15:58:22,1553.48,28.49,14851215.54,0.0001463061425724527
2021-07-05,15:58:23,1554.09,28.49,14851215.49,0.00014631309403598323
2021-07-05,15:58:23,1554.72,28.49,14851215.57,0.00014631486594287715
2021-07-05,15:58:24,1555.34,28.49,14851215.53,0.0001463155386031385
2021-07-05,15:58:24,1555.98,28.49,14851215.5,0.00014632220934881405
2021-07-05,15:58:25,1556.79,28.49,14851215.53,0.00014632425363878004
2021-07-05,15:58:26,1557.41,28.49,14851215.54,0.00014632318421845566
2021-07-05,15:58:26,1558.04,28.49,14851215.5,0.0001463300629110131
2021-07-05,15:58:27,1558.66,28.5,14851215.44,0.00014633140613747386
2021-07-05,15:58:28,1559.31,28.5,14851215.47,0.0001463411479429989
2021-07-05,15:58:29,1560.13,28.5,14851215.51,0.00014633850168565616
2021-07-05,15:58:29,1560.74,28.5,14851215.54,0.0001463418999427152
2021-07-05,15:58:30,1561.37,28.5,14851215.49,0.00014634966668247747
2021-07-05,15:58:30,1561.99,28.5,14851215.47,0.00014634535500196195
2021-07-05,15:58:31,1562.81,28.5,14851215.45,0.00014635952196564533
2021-07-05,15:58:32,1563.44,28.5,14851215.55,0.0001463576268850517
2021-07-05,15:58:32,1564.06,28.5,14851215.57,0.00014635729953490841
2021-07-05,15:58:33,1564.69,28.5,14851215.5,0.00014636348023552663
2021-07-05,15:58:34,1565.32,28.5,14851215.54,0.000146361782254334
2021-07-05,15:58:35,1566.14,28.5,14851215.54,0.00014636101017516338
2021-07-05,15:58:35,1566.75,28.5,14851215.63,0.00014635907735431334
2021-07-05,15:58:36,1567.37,28.5,14851216.01,0.00014635121979729554
2021-07-05,15:58:36,1567.97,28.5,14851216.09,0.00014635599499538578
2021-07-05,15:58:37,1568.8,28.5,14851216.25,0.00014635831736823366
2021-07-05,15:58:38,1569.43,28.5,14851215.75,0.00014636605422858466
2021-07-05,15:58:38,1570.04,28.5,14851215.82,0.00014637340403000456
2021-07-05,15:58:39,1570.67,28.5,14851215.89,0.00014636614600227826
2021-07-05,15:58:40,1571.28,28.5,14851215.85,0.00014637109586756723
2021-07-05,15:58:41,1572.11,28.5,14851215.88,0.00014636154109611536
2021-07-05,15:58:41,1572.74,28.5,14851215.85,0.00014635713760770223
2021-07-05,15:58:42,1573.36,28.5,14851215.87,0.00014635446978204396
2021-07-05,15:58:42,1573.98,28.5,14851215.86,0.00014634799041999625
2021-07-05,15:58:43,1574.61,28.5,14851215.8,0.00014634282478165534
2021-07-05,15:58:44,1575.42,28.5,14851215.71,0.00014634549927513822
2021-07-05,15:58:44,1576.04,28.5,14851215.64,0.00014634550663553648
2021-07-05,15:58:45,1576.67,28.5,14851215.59,0.0001463519851797136
2021-07-05,15:58:46,1577.29,28.5,14851215.57,0.00014634834967581532
2021-07-05,15:58:47,1578.11,28.5,14851215.54,0.00014635046237833956
2021-07-05,15:58:47,1578.73,28.5,14851215.51,0.00014635669770729287
2021-07-05,15:58:48,1579.36,28.5,14851215.49,0.00014635599950746971
2021-07-05,15:58:48,1579.99,28.5,14851215.73,0.00014635981579312805
2021-07-05,15:58:49,1580.63,28.5,14851215.77,0.00014635538181239656
2021-07-05,15:58:50,1581.25,28.5,14851215.02,0.00014636055573536224
2021-07-05,15:58:51,1582.09,28.5,14851215.06,0.0001463595262880903
2021-07-05,15:58:51,1582.69,28.5,14851215.07,0.00014636655010966652
2021-07-05,15:58:52,1583.31,28.5,14851215.1,0.00014636567978871764
2021-07-05,15:58:52,1583.93,28.5,14851215.01,0.0001463713648886069
2021-07-05,15:58:53,1584.74,28.5,14851215.05,0.00014637004619966594
2021-07-05,15:58:54,1585.37,28.5,14851215.08,0.0001463730064265843
2021-07-05,15:58:54,1585.99,28.5,14851215.13,0.00014637184052968414
2021-07-05,15:58:55,1586.62,28.5,14851215.11,0.00014637156861005543
2021-07-05,15:58:56,1587.24,28.5,14851215.16,0.00014636895278595193
2021-07-05,15:58:57,1588.08,28.5,14851215.09,0.00014636657173247732
2021-07-05,15:58:57,1588.71,28.5,14851215.15,0.00014636392236472105
2021-07-05,15:58:58,1589.32,28.5,14851215.19,0.0001463591598868814
2021-07-05,15:58:58,1589.95,28.5,14851215.11,0.00014636207393643868
2021-07-05,15:58:59,1590.58,28.5,14851215.11,0.0001463620409640934
2021-07-05,15:59:00,1591.39,28.5,14851215.11,0.0001463614658797491
2021-07-05,15:59:00,1592.01,28.5,14851215.13,0.0001463619378904226
2021-07-05,15:59:01,1592.64,28.5,14851215.18,0.00014636723105972824
2021-07-05,15:59:02,1593.26,28.5,14851215.16,0.00014637224257402204
2021-07-05,15:59:02,1593.9,28.5,14851215.17,0.00014637622406395395
2021-07-05,15:59:03,1594.71,28.5,14851215.23,0.00014638001180775493
2021-07-05,15:59:04,1595.33,28.5,14851215.22,0.0001463749891123617
2021-07-05,15:59:04,1595.95,28.5,14851215.23,0.00014637376395459632
2021-07-05,15:59:05,1596.58,28.5,14851215.29,0.00014637351240593142
2021-07-05,15:59:06,1597.22,28.5,14851215.35,0.00014637694965833391
2021-07-05,15:59:06,1598.04,28.5,14851215.39,0.00014637423804168953
2021-07-05,15:59:07,1598.64,28.5,14851215.45,0.00014637422104655365
2021-07-05,15:59:08,1599.26,28.5,14851215.51,0.00014638342187991296
2021-07-05,15:59:08,1599.89,28.5,14851215.53,0.00014637890352781543
2021-07-05,15:59:09,1600.7,28.5,14851214.85,0.00014638894115316293
2021-07-05,15:59:10,1601.32,28.5,14851214.86,0.00014639083579565183
2021-07-05,15:59:10,1601.93,28.5,14851214.85,0.0001463929938540256
2021-07-05,15:59:11,1602.56,28.5,14851214.79,0.00014639086609995048
2021-07-05,15:59:12,1603.38,28.5,14851214.75,0.0001463889336531878
2021-07-05,15:59:12,1604.0,28.5,14851214.79,0.00014639614071564654
2021-07-05,15:59:13,1604.61,28.5,14851214.84,0.0001463898994844911
2021-07-05,15:59:14,1605.23,28.5,14851214.9,0.00014639751982087584
2021-07-05,15:59:14,1605.88,28.5,14851214.84,0.00014639877349019098
2021-07-05,15:59:15,1606.69,28.5,14851214.83,0.00014639757775432562
2021-07-05,15:59:16,1607.31,28.5,14851214.89,0.0001463983500809328
2021-07-05,15:59:16,1607.91,28.5,14851214.93,0.00014640039148285482
2021-07-05,15:59:17,1608.53,28.5,14851214.98,0.00014640019315122882
2021-07-05,15:59:18,1609.37,28.5,14851215.0,0.00014640355847049806
2021-07-05,15:59:18,1610.0,28.5,14851215.02,0.0001464010494736207
2021-07-05,15:59:19,1610.62,28.5,14851215.34,0.00014639866653300552
2021-07-05,15:59:20,1611.25,28.5,14851215.38,0.00014639221578147395
2021-07-05,15:59:20,1611.88,28.5,14851215.59,0.00014638857721170352
2021-07-05,15:59:21,1612.52,28.5,14851215.66,0.00014639220425941493
2021-07-05,15:59:22,1613.33,28.5,14851215.53,0.00014639452958784653
2021-07-05,15:59:22,1613.94,28.5,14851215.57,0.00014638706059511093
2021-07-05,15:59:23,1614.55,28.51,14851215.71,0.00014638947084476901
2021-07-05,15:59:24,1615.19,28.51,14851215.72,0.0001463940917257241
2021-07-05,15:59:24,1615.97,28.51,14851215.79,0.00014638473214590217
2021-07-05,15:59:25,1616.58,28.51,14851215.67,0.0001463856597883613
2021-07-05,15:59:26,1617.19,28.51,14851215.71,0.00014638037218130608
2021-07-05,15:59:26,1618.0,28.51,14851215.71,0.00014638092480832903
2021-07-05,15:59:27,1618.62,28.51,14851215.69,0.00014638290199648566
2021-07-05,15:59:28,1619.25,28.51,14851215.67,0.00014638355740620543
2021-07-05,15:59:28,1619.88,28.51,14851215.7,0.00014637401935000893
2021-07-05,15:59:29,1620.52,28.51,14851215.67,0.00014637592039357615
2021-07-05,15:59:30,1621.31,28.51,14851215.69,0.0001463794834997051
2021-07-05,15:59:30,1621.93,28.51,14851215.63,0.00014638171513655068
2021-07-05,15:59:31,1622.53,28.51,14851215.65,0.0001463765611480531
2021-07-05,15:59:32,1623.16,28.51,14851215.68,0.00014637422683575396
2021-07-05,15:59:32,1623.99,28.51,14851215.72,0.0001463751715879846
2021-07-05,15:59:33,1624.59,28.51,14851215.79,0.00014637032644853264
2021-07-05,15:59:34,1625.21,28.51,14851215.81,0.00014637231695595882
2021-07-05,15:59:34,1625.83,28.52,14851215.65,0.00014637180738151149
2021-07-05,15:59:35,1626.66,28.52,14851215.94,0.0001463683579144123
2021-07-05,15:59:36,1627.28,28.52,14851215.94,0.00014637047526856292
2021-07-05,15:59:36,1627.91,28.52,14851216.01,0.00014635815693781528
2021-07-05,15:59:37,1628.52,28.52,14851216.26,0.00014635532688801666
2021-07-05,15:59:38,1629.16,28.52,14851216.33,0.00014635724501421428
2021-07-05,15:59:38,1629.95,28.52,14851216.38,0.00014635296651067386
2021-07-05,15:59:39,1630.58,28.52,14851216.37,0.00014635010567061986
2021-07-05,15:59:40,1631.21,28.52,14851216.43,0.00014634493309875779
2021-07-05,15:59:40,1631.82,28.52,14851216.31,0.00014634598158147477
2021-07-05,15:59:41,1632.65,28.51,14851216.39,0.00014634152388031624
2021-07-05,15:59:42,1633.26,28.52,14851216.45,0.00014634533903332302
2021-07-05,15:59:42,1633.88,28.51,14851216.53,0.00014633548877859807
2021-07-05,15:59:43,1634.49,28.51,14851216.69,0.00014633872399249408
2021-07-05,15:59:44,1635.31,28.51,14851216.83,0.00014634393372607156
2021-07-05,15:59:44,1635.94,28.51,14851216.75,0.00014634992371557684
2021-07-05,15:59:45,1636.55,28.51,14851216.81,0.00014634455551338702
2021-07-05,15:59:46,1637.18,28.51,14851216.68,0.00014634728381159078
2021-07-05,15:59:46,1637.81,28.51,14851216.75,0.00014635403449813245
2021-07-05,15:59:47,1638.61,28.51,14851216.66,0.00014635355053947227
2021-07-05,15:59:48,1639.24,28.51,14851216.75,0.00014635016903449642
2021-07-05,15:59:48,1639.85,28.51,14851216.79,0.00014635632571129053
2021-07-05,15:59:49,1640.46,28.51,14851216.85,0.00014635658641251912
2021-07-05,15:59:50,1641.29,28.51,14851216.73,0.00014635462739982425
2021-07-05,15:59:50,1641.92,28.51,14851216.75,0.00014635818975161055
2021-07-05,15:59:51,1642.55,28.51,14851216.98,0.00014635472098204378
2021-07-05,15:59:52,1643.17,28.51,14851216.99,0.00014635266401801233
2021-07-05,15:59:52,1643.8,28.51,14851216.4,0.00014635293266162803
2021-07-05,15:59:53,1644.6,28.51,14851216.37,0.00014635886800921485
2021-07-05,15:59:54,1645.23,28.51,14851216.41,0.00014635801780489688
2021-07-05,15:59:54,1645.85,28.51,14851216.26,0.00014636133565748904
