Date,Time,Relative_time,Temperature,Resonance_Frequency,Dissipation
2021-06-23,08:58:08,1758.94,25.42,14865183.35,0.0001612320338834489
2021-06-23,08:58:09,1759.55,25.42,14865183.45,0.00016123179328585895
2021-06-23,08:58:09,1760.16,25.42,14865183.38,0.00016123748755367587
2021-06-23,08:58:10,1760.77,25.42,14865183.21,0.00016124231115283332
2021-06-23,08:58:11,1761.58,25.43,14865183.26,0.0001612401706778011
2021-06-23,08:58:11,1762.19,25.43,14865183.35,0.0001612267875535617
2021-06-23,08:58:12,1762.8,25.43,14865183.12,0.00016122098422528323
2021-06-23,08:58:13,1763.43,25.43,14865183.06,0.0001612117740727888
2021-06-23,08:58:13,1764.22,25.43,14865183.19,0.00016119832970483007
2021-06-23,08:58:14,1764.83,25.43,14865183.19,0.00016119369492390137
2021-06-23,08:58:15,1765.44,25.43,14865183.27,0.0001611966168692504
2021-06-23,08:58:15,1766.26,25.43,14865183.63,0.00016118475021289808
2021-06-23,08:58:16,1766.86,25.43,14865183.71,0.00016116616758556616
2021-06-23,08:58:17,1767.47,25.43,14865183.92,0.0001611680075285011
2021-06-23,08:58:17,1768.08,25.43,14865183.92,0.00016117015863788725
2021-06-23,08:58:18,1768.9,25.43,14865184.11,0.00016117067585781357
2021-06-23,08:58:19,1769.51,25.43,14865183.84,0.00016117186581581224
2021-06-23,08:58:19,1770.11,25.43,14865183.9,0.00016116471004223753
2021-06-23,08:58:20,1770.93,25.43,14865183.73,0.00016114604749833256
2021-06-23,08:58:21,1771.54,25.43,14865184.01,0.00016114047369822967
2021-06-23,08:58:21,1772.15,25.43,14865183.85,0.00016113137445772322
2021-06-23,08:58:22,1772.76,25.43,14865184.13,0.0001611246949055702
2021-06-23,08:58:23,1773.57,25.43,14865184.33,0.00016110028284606635
2021-06-23,08:58:23,1774.18,25.43,14865184.58,0.00016109165111217642
2021-06-23,08:58:24,1774.79,25.43,14865184.55,0.00016107804772157576
2021-06-23,08:58:25,1775.41,25.43,14865184.54,0.00016106329070514398
2021-06-23,08:58:25,1776.21,25.43,14865184.68,0.00016104394633733934
2021-06-23,08:58:26,1776.82,25.43,14865184.8,0.00016102974286307455
2021-06-23,08:58:27,1777.43,25.43,14865184.83,0.0001610171457625685
2021-06-23,08:58:27,1778.24,25.43,14865185.0,0.0001610145023654284
2021-06-23,08:58:28,1778.85,25.43,14865185.19,0.00016100230865119888
2021-06-23,08:58:29,1779.46,25.43,14865185.24,0.0001610014807193182
2021-06-23,08:58:29,1780.07,25.43,14865185.37,0.00016100469310553376
2021-06-23,08:58:30,1780.88,25.43,14865185.19,0.00016099132320103134
2021-06-23,08:58:31,1781.49,25.43,14865185.09,0.00016099867956116662
2021-06-23,08:58:31,1782.1,25.43,14865185.11,0.00016100644728627485
2021-06-23,08:58:32,1782.72,25.43,14865185.38,0.00016099448135165685
2021-06-23,08:58:33,1783.52,25.43,14865185.45,0.00016098732954153108
2021-06-23,08:58:33,1784.13,25.43,14865185.37,0.0001609799979888393
2021-06-23,08:58:34,1784.74,25.43,14865185.59,0.00016097134666054208
2021-06-23,08:58:35,1785.55,25.43,14865185.68,0.0001609749839323127
2021-06-23,08:58:35,1786.16,25.43,14865185.41,0.00016097227771006957
2021-06-23,08:58:36,1786.77,25.44,14865185.43,0.00016097674245655916
2021-06-23,08:58:37,1787.38,25.44,14865185.55,0.0001609599980730615
2021-06-23,08:58:37,1788.19,25.44,14865185.43,0.00016096304270895554
2021-06-23,08:58:38,1788.8,25.44,14865185.51,0.0001609658095726239
2021-06-23,08:58:39,1789.41,25.44,14865185.47,0.0001609621140016167
2021-06-23,08:58:39,1790.04,25.44,14865185.73,0.00016096084148722601
2021-06-23,08:58:40,1790.83,25.44,14865186.05,0.00016096843451262024
2021-06-23,08:58:41,1791.45,25.44,14865186.07,0.0001609775876997262
2021-06-23,08:58:41,1792.05,25.44,14865186.07,0.00016097053196674965
2021-06-23,08:58:42,1792.86,25.44,14865185.91,0.00016096920326750042
2021-06-23,08:58:43,1793.47,25.44,14865185.84,0.00016096832593851248
2021-06-23,08:58:43,1794.08,25.44,14865185.81,0.00016096797299383376
2021-06-23,08:58:44,1794.71,25.44,14865185.87,0.00016096456585023438
2021-06-23,08:58:45,1795.51,25.44,14865185.9,0.0001609583514949367
2021-06-23,08:58:45,1796.11,25.44,14865186.01,0.0001609645112154575
2021-06-23,08:58:46,1796.72,25.44,14865185.95,0.00016097326625939858
2021-06-23,08:58:47,1797.54,25.44,14865185.98,0.00016098068245213587
2021-06-23,08:58:47,1798.15,25.44,14865185.95,0.00016097305251232556
2021-06-23,08:58:48,1798.75,25.44,14865185.85,0.00016096085688809884
2021-06-23,08:58:49,1799.37,25.44,14865185.52,0.00016096553290398513
2021-06-23,08:58:49,1800.18,25.44,14865185.5,0.0001609605295999069
2021-06-23,08:58:50,1800.79,25.44,14865185.47,0.0001609567249589769
2021-06-23,08:58:51,1801.4,25.44,14865185.51,0.00016095317462278206
2021-06-23,08:58:51,1802.02,25.44,14865185.21,0.00016095355504325255
2021-06-23,08:58:52,1802.82,25.44,14865185.26,0.00016095553566583022
2021-06-23,08:58:53,1803.43,25.44,14865185.52,0.00016095746001927686
2021-06-23,08:58:53,1804.04,25.44,14865185.56,0.00016095222666783968
2021-06-23,08:58:54,1804.85,25.44,14865185.2,0.00016095050990206508
2021-06-23,08:58:55,1805.46,25.44,14865185.3,0.00016094631955420905
2021-06-23,08:58:55,1806.07,25.44,14865185.14,0.00016095197708521504
2021-06-23,08:58:56,1806.68,25.44,14865185.27,0.0001609702472543554
2021-06-23,08:58:57,1807.49,25.44,14865185.39,0.0001609591631881141
2021-06-23,08:58:57,1808.1,25.44,14865185.49,0.00016097177690507184
2021-06-23,08:58:58,1808.71,25.44,14865185.31,0.00016097197215746736
2021-06-23,08:58:59,1809.34,25.44,14865185.33,0.0001609845503471775
2021-06-23,08:58:59,1810.13,25.44,14865185.32,0.0001609942749855172
2021-06-23,08:59:00,1810.74,25.44,14865185.35,0.00016100557886922838
2021-06-23,08:59:01,1811.35,25.44,14865185.41,0.00016100254867155804
2021-06-23,08:59:01,1812.16,25.44,14865185.4,0.00016100743564810818
2021-06-23,08:59:02,1812.77,25.44,14865185.51,0.0001610162939238843
2021-06-23,08:59:03,1813.38,25.44,14865185.54,0.000161017193524273
2021-06-23,08:59:03,1814.01,25.44,14865185.62,0.0001610162479986601
2021-06-23,08:59:04,1814.8,25.44,14865185.85,0.0001610171418329072
2021-06-23,08:59:05,1815.41,25.44,14865185.79,0.00016102037370193628
2021-06-23,08:59:05,1816.02,25.44,14865185.67,0.0001610259489749459
2021-06-23,08:59:06,1816.84,25.44,14865185.75,0.00016104005323046546
2021-06-23,08:59:07,1817.45,25.44,14865185.81,0.00016103475185265986
2021-06-23,08:59:07,1818.05,25.44,14865185.99,0.00016104058517303074
2021-06-23,08:59:08,1818.66,25.44,14865185.84,0.0001610314083600781
2021-06-23,08:59:09,1819.48,25.44,14865185.98,0.00016103967438384936
2021-06-23,08:59:09,1820.09,25.44,14865185.91,0.00016104630144979986
2021-06-23,08:59:10,1820.7,25.44,14865185.97,0.00016104308855091653
2021-06-23,08:59:11,1821.32,25.45,14865186.05,0.00016104679530773064
2021-06-23,08:59:11,1822.12,25.45,14865186.19,0.00016103054287894877
2021-06-23,08:59:12,1822.73,25.44,14865186.19,0.00016102663203328117
2021-06-23,08:59:13,1823.34,25.44,14865186.21,0.000161023570890351
2021-06-23,08:59:13,1824.15,25.44,14865185.87,0.0001610241647650007
2021-06-23,08:59:14,1824.76,25.44,14865186.02,0.00016101488165926175
2021-06-23,08:59:15,1825.37,25.44,14865186.25,0.00016101997621981807
2021-06-23,08:59:15,1825.98,25.44,14865186.51,0.0001610187925973319
2021-06-23,08:59:16,1826.79,25.44,14865186.57,0.00016101977192306563
2021-06-23,08:59:17,1827.4,25.44,14865186.53,0.00016100537763661765
2021-06-23,08:59:17,1828.01,25.44,14865186.24,0.00016100602131434563
2021-06-23,08:59:18,1828.63,25.44,14865186.21,0.0001610145212383729
2021-06-23,08:59:19,1829.43,25.44,14865186.23,0.0001609974257448765
2021-06-23,08:59:19,1830.04,25.44,14865185.99,0.0001609973255767619
2021-06-23,08:59:20,1830.65,25.44,14865186.04,0.00016098468923166483
2021-06-23,08:59:21,1831.46,25.44,14865186.1,0.00016097601679667745
2021-06-23,08:59:21,1832.07,25.44,14865186.07,0.00016097599958495826
2021-06-23,08:59:22,1832.68,25.44,14865186.29,0.00016097132319484333
2021-06-23,08:59:22,1833.29,25.44,14865186.53,0.00016098012294973144
2021-06-23,08:59:23,1834.1,25.45,14865186.55,0.0001609732536578495
2021-06-23,08:59:24,1834.71,25.45,14865186.52,0.00016097173723803534
2021-06-23,08:59:25,1835.32,25.45,14865186.56,0.00016095223454195494
2021-06-23,08:59:25,1835.94,25.45,14865186.87,0.00016094243694345797
2021-06-23,08:59:26,1836.74,25.45,14865187.17,0.00016092285772162365
2021-06-23,08:59:27,1837.35,25.45,14865187.29,0.0001609252883265736
2021-06-23,08:59:27,1837.96,25.45,14865187.28,0.00016092323854729294
2021-06-23,08:59:28,1838.77,25.45,14865187.45,0.00016091512024819332
2021-06-23,08:59:29,1839.38,25.45,14865187.37,0.00016091355186060436
2021-06-23,08:59:29,1839.99,25.45,14865187.53,0.000160903059840478
2021-06-23,08:59:30,1840.62,25.45,14865187.54,0.00016090521873029487
2021-06-23,08:59:31,1841.41,25.45,14865187.51,0.0001608955160517286
2021-06-23,08:59:31,1842.02,25.45,14865187.41,0.0001609028972858647
2021-06-23,08:59:32,1842.63,25.45,14865187.21,0.00016090308171487082
2021-06-23,08:59:33,1843.44,25.45,14865187.25,0.00016090362449878133
2021-06-23,08:59:33,1844.05,25.45,14865187.23,0.00016088463173505066
2021-06-23,08:59:34,1844.66,25.45,14865186.91,0.00016088647540888894
2021-06-23,08:59:34,1845.27,25.45,14865186.83,0.00016088452581431188
2021-06-23,08:59:35,1846.08,25.45,14865186.79,0.00016088039455873705
2021-06-23,08:59:36,1846.69,25.45,14865186.55,0.0001608822954641428
2021-06-23,08:59:36,1847.3,25.45,14865186.49,0.00016088102064164096
2021-06-23,08:59:37,1847.93,25.45,14865186.29,0.0001608775852533512
2021-06-23,08:59:38,1848.73,25.45,14865186.26,0.00016086487991889313
2021-06-23,08:59:39,1849.33,25.45,14865186.27,0.00016086419881720007
2021-06-23,08:59:39,1849.94,25.45,14865186.15,0.00016084951210519532
2021-06-23,08:59:40,1850.76,25.45,14865185.96,0.00016085083691285323
2021-06-23,08:59:41,1851.37,25.45,14865185.75,0.00016084216199509528
2021-06-23,08:59:41,1851.98,25.45,14865185.91,0.00016084330256205297
2021-06-23,08:59:42,1852.58,25.45,14865185.94,0.00016082727961248721
2021-06-23,08:59:43,1853.4,25.45,14865185.99,0.0001608165930353992
2021-06-23,08:59:43,1854.01,25.45,14865186.05,0.00016081752979726465
2021-06-23,08:59:44,1854.62,25.45,14865185.97,0.00016080795974108392
2021-06-23,08:59:44,1855.24,25.45,14865186.23,0.00016081993840756263
2021-06-23,08:59:45,1856.04,25.45,14865186.51,0.0001608256356709467
2021-06-23,08:59:46,1856.65,25.45,14865186.42,0.00016081822003070282
2021-06-23,08:59:46,1857.26,25.45,14865186.61,0.00016081926939243867
2021-06-23,08:59:47,1858.07,25.45,14865186.49,0.0001608129202930776
2021-06-23,08:59:48,1858.68,25.45,14865186.29,0.0001608106603606077
2021-06-23,08:59:48,1859.29,25.45,14865186.24,0.00016081236116257156
2021-06-23,08:59:49,1859.9,25.45,14865186.3,0.00016081010160834492
2021-06-23,08:59:50,1860.71,25.45,14865186.31,0.0001608052523911491
2021-06-23,08:59:51,1861.32,25.46,14865186.61,0.00016080818263918554
2021-06-23,08:59:51,1861.93,25.46,14865186.63,0.00016080970939009624
2021-06-23,08:59:52,1862.55,25.46,14865186.57,0.00016081274009051963
2021-06-23,08:59:53,1863.35,25.46,14865186.77,0.00016080915439434232
2021-06-23,08:59:53,1863.96,25.46,14865186.83,0.0001608103888209096
2021-06-23,08:59:54,1864.57,25.46,14865187.11,0.00016080442416426918
2021-06-23,08:59:55,1865.38,25.46,14865187.27,0.00016080711819349566
2021-06-23,08:59:55,1865.99,25.46,14865187.22,0.0001608002986068553
2021-06-23,08:59:56,1866.6,25.46,14865186.86,0.00016079526345146315
2021-06-23,08:59:56,1867.22,25.46,14865187.03,0.00016080785674364237
2021-06-23,08:59:57,1868.02,25.46,14865186.89,0.00016080872309521445
2021-06-23,08:59:58,1868.63,25.46,14865186.89,0.00016080500475154513
2021-06-23,08:59:58,1869.24,25.46,14865186.49,0.00016082217818239202
2021-06-23,08:59:59,1870.05,25.46,14865186.3,0.0001608323691590513
2021-06-23,09:00:00,1870.66,25.46,14865186.45,0.0001608361043099343
2021-06-23,09:00:00,1871.27,25.46,14865186.44,0.00016083700426864646
2021-06-23,09:00:01,1871.88,25.46,14865186.42,0.0001608467015097995
2021-06-23,09:00:02,1872.69,25.46,14865186.43,0.0001608339219142904
2021-06-23,09:00:02,1873.3,25.46,14865185.87,0.00016083998146086082
2021-06-23,09:00:03,1873.91,25.46,14865185.89,0.00016084934106626536
2021-06-23,09:00:04,1874.54,25.46,14865186.11,0.00016084446322141857
2021-06-23,09:00:05,1875.33,25.46,14865186.31,0.0001608452770977474
2021-06-23,09:00:05,1875.94,25.46,14865186.33,0.00016083553781694713
2021-06-23,09:00:06,1876.55,25.46,14865186.42,0.00016082868773421012
2021-06-23,09:00:07,1877.36,25.46,14865186.54,0.00016082501291485527
2021-06-23,09:00:07,1877.97,25.46,14865186.83,0.00016082231067733645
2021-06-23,09:00:08,1878.58,25.46,14865187.07,0.00016081929126303716
2021-06-23,09:00:08,1879.19,25.46,14865186.8,0.00016081978839396904
2021-06-23,09:00:09,1880.0,25.46,14865187.0,0.00016081363641775792
2021-06-23,09:00:10,1880.61,25.46,14865187.33,0.00016081599879356245
2021-06-23,09:00:10,1881.22,25.46,14865187.49,0.0001608187118083751
2021-06-23,09:00:11,1881.85,25.46,14865187.53,0.00016081909861879993
2021-06-23,09:00:12,1882.64,25.46,14865187.76,0.0001608124782274115
2021-06-23,09:00:12,1883.25,25.46,14865187.88,0.00016081191801390615
2021-06-23,09:00:13,1883.86,25.46,14865188.05,0.0001608016286220935
2021-06-23,09:00:14,1884.67,25.46,14865188.19,0.00016081306567066307
2021-06-23,09:00:14,1885.28,25.46,14865188.37,0.00016080560775264322
2021-06-23,09:00:15,1885.89,25.46,14865188.49,0.00016081382496194792
2021-06-23,09:00:16,1886.52,25.46,14865188.43,0.00016081388989611483
2021-06-23,09:00:17,1887.31,25.47,14865188.37,0.00016081286406785563
2021-06-23,09:00:17,1887.92,25.47,14865188.35,0.00016080081302365275
2021-06-23,09:00:18,1888.53,25.47,14865188.23,0.00016079527169539403
2021-06-23,09:00:19,1889.35,25.47,14865187.95,0.0001607859483363356
2021-06-23,09:00:19,1889.95,25.47,14865187.79,0.00016079212107362697
2021-06-23,09:00:20,1890.56,25.47,14865187.74,0.00016079241917477363
2021-06-23,09:00:20,1891.17,25.47,14865187.65,0.00016079340183567398
2021-06-23,09:00:21,1891.99,25.47,14865187.85,0.00016079022784729128
2021-06-23,09:00:22,1892.6,25.47,14865188.03,0.0001607926292477394
2021-06-23,09:00:22,1893.2,25.47,14865187.8,0.00016078571867955677
2021-06-23,09:00:23,1893.83,25.47,14865187.67,0.00016078437330857936
2021-06-23,09:00:24,1894.63,25.47,14865187.51,0.00016078086826158556
2021-06-23,09:00:24,1895.24,25.47,14865187.6,0.00016077753527844643
2021-06-23,09:00:25,1895.85,25.47,14865187.75,0.00016078045765900684
2021-06-23,09:00:26,1896.66,25.46,14865187.51,0.00016078658602367485
2021-06-23,09:00:26,1897.27,25.46,14865187.62,0.00016079108599778065
2021-06-23,09:00:27,1897.88,25.46,14865187.76,0.00016080523817049573
2021-06-23,09:00:28,1898.49,25.46,14865187.51,0.00016080329901706686
2021-06-23,09:00:28,1899.3,25.46,14865187.5,0.0001608119230071875
2021-06-23,09:00:29,1899.91,25.46,14865187.67,0.00016079636409990596
2021-06-23,09:00:30,1900.52,25.46,14865187.34,0.00016079306801391202
2021-06-23,09:00:30,1901.14,25.46,14865187.38,0.00016078909377998797
2021-06-23,09:00:31,1901.94,25.46,14865187.35,0.00016080209609362862
2021-06-23,09:00:32,1902.55,25.46,14865187.46,0.0001607946467541685
2021-06-23,09:00:32,1903.16,25.46,14865187.57,0.0001607915544025306
2021-06-23,09:00:33,1903.97,25.46,14865187.3,0.0001607904868368892
2021-06-23,09:00:34,1904.58,25.46,14865187.26,0.0001607894846267541
2021-06-23,09:00:34,1905.19,25.46,14865187.31,0.00016078837173097446
2021-06-23,09:00:35,1905.8,25.46,14865187.41,0.0001607889118423921
2021-06-23,09:00:36,1906.61,25.46,14865187.42,0.0001607774970032732
2021-06-23,09:00:36,1907.22,25.46,14865187.36,0.0001607726331043193
2021-06-23,09:00:37,1907.83,25.46,14865187.17,0.00016078193587448547
2021-06-23,09:00:38,1908.46,25.46,14865186.89,0.00016077843879178308
2021-06-23,09:00:38,1909.25,25.47,14865187.11,0.00016078401369226618
2021-06-23,09:00:39,1909.86,25.47,14865187.26,0.00016076391253547632
2021-06-23,09:00:40,1910.48,25.46,14865187.23,0.00016076326926456124
2021-06-23,09:00:40,1911.3,25.46,14865187.23,0.0001607622469724445
2021-06-23,09:00:41,1911.91,25.46,14865187.21,0.00016076258715759154
2021-06-23,09:00:42,1912.52,25.46,14865187.48,0.00016076531437498844
2021-06-23,09:00:42,1913.13,25.47,14865187.23,0.00016076262341228808
2021-06-23,09:00:43,1913.94,25.47,14865187.13,0.0001607551088456371
2021-06-23,09:00:44,1914.55,25.47,14865186.97,0.0001607543881533124
2021-06-23,09:00:44,1915.16,25.47,14865186.79,0.00016075838733000254
2021-06-23,09:00:45,1915.78,25.47,14865186.57,0.00016076726933650097
2021-06-23,09:00:46,1916.58,25.47,14865186.68,0.00016077263527439784
2021-06-23,09:00:46,1917.19,25.47,14865186.53,0.00016077571364937624
2021-06-23,09:00:47,1917.8,25.47,14865186.35,0.00016077352189025254
2021-06-23,09:00:48,1918.61,25.47,14865186.19,0.00016076221469750934
2021-06-23,09:00:48,1919.22,25.47,14865186.19,0.000160762728445423
2021-06-23,09:00:49,1919.83,25.47,14865186.23,0.00016076375595509428
2021-06-23,09:00:50,1920.44,25.47,14865186.22,0.00016076093542475165
2021-06-23,09:00:50,1921.25,25.47,14865186.35,0.00016076569975420743
2021-06-23,09:00:51,1921.86,25.47,14865186.52,0.0001607729839386762
2021-06-23,09:00:52,1922.47,25.47,14865186.81,0.00016077660383628353
2021-06-23,09:00:52,1923.09,25.47,14865186.81,0.00016076389125573959
2021-06-23,09:00:53,1923.89,25.47,14865186.79,0.0001607616450596499
2021-06-23,09:00:54,1924.5,25.47,14865186.96,0.0001607585199879102
2021-06-23,09:00:54,1925.11,25.47,14865186.71,0.0001607631892059752
2021-06-23,09:00:55,1925.92,25.47,14865186.6,0.00016076412832511118
2021-06-23,09:00:56,1926.53,25.47,14865186.47,0.00016076977971904132
2021-06-23,09:00:56,1927.14,25.47,14865186.43,0.000160772038116869
2021-06-23,09:00:57,1927.77,25.47,14865186.65,0.00016077769307296346
2021-06-23,09:00:58,1928.56,25.47,14865186.7,0.00016076704509637387
2021-06-23,09:00:58,1929.17,25.47,14865186.53,0.00016077090149132638
2021-06-23,09:00:59,1929.78,25.47,14865186.48,0.00016077296521830052
2021-06-23,09:01:00,1930.59,25.47,14865186.39,0.00016076550117032485
2021-06-23,09:01:00,1931.2,25.47,14865186.19,0.00016076869106350939
2021-06-23,09:01:01,1931.81,25.47,14865186.13,0.00016077781781489287
2021-06-23,09:01:02,1932.42,25.47,14865186.21,0.00016077537545302706
2021-06-23,09:01:02,1933.23,25.48,14865186.39,0.00016079455871840639
2021-06-23,09:01:03,1933.84,25.48,14865186.56,0.00016079907439070585
2021-06-23,09:01:04,1934.45,25.48,14865186.91,0.0001608039603343189
2021-06-23,09:01:04,1935.08,25.48,14865186.91,0.00016079896298633583
2021-06-23,09:01:05,1935.87,25.48,14865186.91,0.00016080385269762139
2021-06-23,09:01:06,1936.48,25.48,14865186.65,0.00016081285438703148
2021-06-23,09:01:06,1937.09,25.48,14865186.65,0.00016081512678105527
2021-06-23,09:01:07,1937.91,25.48,14865186.81,0.00016082153120925563
2021-06-23,09:01:08,1938.52,25.48,14865187.12,0.0001608244449114138
2021-06-23,09:01:08,1939.12,25.48,14865187.0,0.00016083664625367544
2021-06-23,09:01:09,1939.73,25.48,14865187.03,0.00016083577082097092
2021-06-23,09:01:10,1940.55,25.48,14865186.99,0.00016084306408399227
2021-06-23,09:01:10,1941.16,25.48,14865186.99,0.00016084963069680863
2021-06-23,09:01:11,1941.77,25.48,14865187.0,0.00016085658027877408
2021-06-23,09:01:12,1942.39,25.48,14865186.68,0.00016086679576516434
2021-06-23,09:01:12,1943.19,25.48,14865186.57,0.0001608865567668591
2021-06-23,09:01:13,1943.8,25.48,14865186.41,0.00016090865868438568
2021-06-23,09:01:14,1944.41,25.48,14865186.41,0.00016091959143863305
2021-06-23,09:01:14,1945.22,25.48,14865186.33,0.00016092880641483157
2021-06-23,09:01:15,1945.83,25.48,14865186.06,0.00016092498541955518
2021-06-23,09:01:16,1946.44,25.48,14865186.19,0.00016093068305297035
2021-06-23,09:01:16,1947.06,25.48,14865186.23,0.00016093739449386986
2021-06-23,09:01:17,1947.86,25.48,14865186.33,0.00016093924923714462
2021-06-23,09:01:18,1948.47,25.48,14865186.37,0.0001609419557610337
2021-06-23,09:01:18,1949.08,25.48,14865186.4,0.00016093763175490403
2021-06-23,09:01:19,1949.7,25.48,14865186.21,0.00016093123768598714
2021-06-23,09:01:20,1950.5,25.48,14865186.11,0.00016093819131712863
2021-06-23,09:01:20,1951.11,25.48,14865186.14,0.000160946585819111
2021-06-23,09:01:21,1951.72,25.48,14865186.14,0.00016095373814129768
2021-06-23,09:01:22,1952.55,25.48,14865185.91,0.0001609636766296438
2021-06-23,09:01:22,1953.16,25.48,14865185.85,0.00016098593691379572
2021-06-23,09:01:23,1953.76,25.48,14865185.74,0.0001609972362097139
2021-06-23,09:01:24,1954.37,25.48,14865185.6,0.00016100114691542132
2021-06-23,09:01:24,1955.19,25.48,14865185.45,0.00016099423935523122
2021-06-23,09:01:25,1955.8,25.48,14865185.28,0.000161000465768237
2021-06-23,09:01:26,1956.41,25.48,14865185.27,0.0001610194635278294
2021-06-23,09:01:26,1957.03,25.48,14865185.22,0.00016102477439006554
2021-06-23,09:01:27,1957.83,25.48,14865185.07,0.00016103600102107218
2021-06-23,09:01:28,1958.44,25.48,14865185.33,0.0001610441129173203
2021-06-23,09:01:28,1959.05,25.48,14865185.18,0.00016105535171421391
2021-06-23,09:01:29,1959.86,25.48,14865185.27,0.0001610562401713292
2021-06-23,09:01:30,1960.47,25.48,14865185.29,0.00016106405999063745
2021-06-23,09:01:30,1961.08,25.48,14865184.96,0.00016106315679614825
2021-06-23,09:01:31,1961.69,25.48,14865184.83,0.00016107393730216676
2021-06-23,09:01:32,1962.5,25.48,14865184.81,0.00016108008519201978
2021-06-23,09:01:32,1963.11,25.48,14865184.91,0.0001610849498144433
2021-06-23,09:01:33,1963.72,25.48,14865184.95,0.00016109994929759208
2021-06-23,09:01:34,1964.34,25.48,14865184.76,0.0001611056957438786
2021-06-23,09:01:34,1965.14,25.48,14865184.73,0.00016111155405174914
2021-06-23,09:01:35,1965.75,25.48,14865184.61,0.00016111770811374525
2021-06-23,09:01:36,1966.36,25.48,14865184.4,0.00016111995702496434
2021-06-23,09:01:36,1967.17,25.48,14865184.34,0.00016111626108097603
2021-06-23,09:01:37,1967.78,25.48,14865184.19,0.00016111661888525055
2021-06-23,09:01:38,1968.39,25.48,14865184.1,0.00016112900987763173
2021-06-23,09:01:38,1969.01,25.48,14865183.85,0.00016112582500291638
2021-06-23,09:01:39,1969.81,25.48,14865183.96,0.00016112854319751504
2021-06-23,09:01:40,1970.42,25.48,14865183.95,0.00016113826543154332
2021-06-23,09:01:40,1971.03,25.48,14865183.76,0.00016114547519593017
2021-06-23,09:01:41,1971.65,25.48,14865183.45,0.00016115210736378094
2021-06-23,09:01:42,1972.45,25.48,14865183.59,0.00016114785565820268
2021-06-23,09:01:42,1973.06,25.48,14865183.66,0.00016115077485746653
2021-06-23,09:01:43,1973.67,25.48,14865183.39,0.00016115237492789243
2021-06-23,09:01:44,1974.48,25.48,14865183.44,0.00016115571177396527
2021-06-23,09:01:44,1975.09,25.48,14865183.46,0.00016116400624082396
2021-06-23,09:01:45,1975.7,25.48,14865183.61,0.00016115274522821902
2021-06-23,09:01:46,1976.33,25.48,14865183.62,0.00016115542587544538
2021-06-23,09:01:46,1977.12,25.48,14865183.77,0.00016116004341724951
2021-06-23,09:01:47,1977.73,25.48,14865183.62,0.00016116727847939963
2021-06-23,09:01:48,1978.34,25.48,14865183.51,0.00016115950026144576
2021-06-23,09:01:48,1979.15,25.48,14865183.58,0.00016116937458731114
2021-06-23,09:01:49,1979.76,25.48,14865183.77,0.00016116032269732918
2021-06-23,09:01:50,1980.37,25.48,14865183.88,0.00016116992020163772
2021-06-23,09:01:50,1980.98,25.48,14865184.05,0.00016118191937568004
2021-06-23,09:01:51,1981.79,25.48,14865184.28,0.00016118225357401707
2021-06-23,09:01:52,1982.43,25.48,14865184.49,0.0001611918331864127
2021-06-23,09:01:52,1983.04,25.48,14865184.42,0.00016118682240320544
2021-06-23,09:01:53,1983.66,25.48,14865184.55,0.0001611931369467366
2021-06-23,09:01:54,1984.47,25.48,14865184.62,0.0001612042781963417
2021-06-23,09:01:54,1985.08,25.48,14865184.43,0.00016120604770827058
2021-06-23,09:01:55,1985.7,25.48,14865184.38,0.0001611994857964171
2021-06-23,09:01:55,1986.31,25.48,14865184.47,0.00016119669914298144
2021-06-23,09:01:56,1987.12,25.48,14865184.51,0.00016120230820161933
2021-06-23,09:01:57,1987.73,25.48,14865184.38,0.0001612064307767629
2021-06-23,09:01:58,1988.35,25.48,14865184.33,0.00016121874882566947
2021-06-23,09:01:58,1988.95,25.48,14865184.44,0.00016121005648570393
2021-06-23,09:01:59,1989.77,25.48,14865184.59,0.00016120607620158045
2021-06-23,09:02:00,1990.38,25.48,14865184.63,0.00016120553217530945
2021-06-23,09:02:00,1990.99,25.48,14865184.93,0.00016119461100551528
2021-06-23,09:02:01,1991.61,25.48,14865184.79,0.00016119329281050418
2021-06-23,09:02:02,1992.41,25.48,14865184.72,0.00016118838817075546
2021-06-23,09:02:02,1993.02,25.48,14865184.93,0.00016118514735422772
2021-06-23,09:02:03,1993.63,25.48,14865185.08,0.00016118298368605487
2021-06-23,09:02:04,1994.44,25.48,14865185.31,0.000161182891951814
2021-06-23,09:02:04,1995.05,25.48,14865185.53,0.00016118259866936937
2021-06-23,09:02:05,1995.66,25.48,14865185.57,0.0001611833900146585
2021-06-23,09:02:05,1996.28,25.48,14865185.53,0.00016116379685146337
2021-06-23,09:02:06,1997.08,25.48,14865185.67,0.00016116013953168206
2021-06-23,09:02:07,1997.69,25.48,14865185.61,0.00016115944203492106
2021-06-23,09:02:07,1998.3,25.48,14865185.71,0.00016116128615929783
2021-06-23,09:02:08,1999.11,25.48,14865185.71,0.0001611542397286348
2021-06-23,09:02:09,1999.72,25.48,14865185.57,0.00016114977424611717
2021-06-23,09:02:10,2000.33,25.48,14865185.69,0.00016116570228747923
2021-06-23,09:02:10,2000.94,25.48,14865185.57,0.0001611687949039031
2021-06-23,09:02:11,2001.75,25.48,14865185.69,0.00016116800098178903
2021-06-23,09:02:12,2002.36,25.48,14865185.54,0.00016117307062491276
