Time,Relative_time,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis
9:11:34,2643.964,16.047707851976156,2.7874325635104166e-05,47.02129137702286,0.00020240080080831477,13.025386836379766,3.4228485565820053e-05,6.859350049868226,4.622078637413381e-05,-1.4520573513582349,-8.490339260969985e-05
9:11:34,2643.965,16.047707851976156,2.7874325635104166e-05,47.02129137702286,0.00020240080080831477,13.025386836379766,3.4228485565820053e-05,6.859350049868226,4.622078637413381e-05,-1.4520573513582349,-8.490339260969985e-05
9:11:36,2645.217,16.05770785268396,2.7839325635104157e-05,47.03129137773067,0.00020276780080831416,12.861386836506426,3.247448556582041e-05,6.766492906026542,4.6267786374133354e-05,-1.5942795732989907,-8.827739260969941e-05
9:11:36,2645.217,16.05770785268396,2.7839325635104157e-05,47.03129137773067,0.00020276780080831416,12.861386836506426,3.247448556582041e-05,6.766492906026542,4.6267786374133354e-05,-1.5942795732989907,-8.827739260969941e-05
9:11:37,2646.216,16.067707852460444,2.7753325635104104e-05,47.11795804463327,0.00020216780080831425,12.851386836729944,2.99684855658202e-05,6.910778621211648,4.583378637413368e-05,-1.9987240182235837,-9.433739260969985e-05
9:11:38,2647.726,16.217707852832973,2.7661325635104173e-05,47.03795804455876,0.00020091380080831424,12.841386836022139,2.9214485565820687e-05,7.007921477779746,4.799378637413386e-05,-1.9542795736342669,-9.41633926096995e-05
9:11:39,2648.786,16.007707852870226,2.7682325635104178e-05,47.03795804455876,0.0002005878008083141,12.861386836506426,2.9061485565820555e-05,7.11077862046659,4.87337863741338e-05,-1.688724017702043,-8.975739260970016e-05
9:11:40,2650.038,16.157707852311432,2.7512325635104104e-05,46.41462471149862,0.00019833380080831482,12.805386836640537,2.970848556582001e-05,6.949350048787892,4.294778637413399e-05,-1.9242795733734965,-9.266339260969973e-05
9:11:43,2652.722,16.11770785227418,2.744032563510427e-05,46.151291377842426,0.0001966408008083143,12.899386836215854,2.9208485565820376e-05,7.012207192368805,4.396078637413335e-05,-1.8298351299017668,-9.111039260970011e-05
9:11:46,2655.214,15.99770785216242,2.7690325635104087e-05,45.93462471105158,0.00019574080080831443,13.255386836826801,3.0421485565820285e-05,6.663635763339698,4.084778637413345e-05,-1.5098351296037436,-8.568339260969955e-05
9:11:47,2656.474,16.097707852721214,2.7517325635104074e-05,45.96462471038103,0.0001956678008083147,13.157386836595833,2.862848556582035e-05,6.642207192257047,3.961378637413332e-05,-1.6431684624403715,-8.806339260970016e-05
9:11:48,2657.721,16.127707852050662,2.7550325635104268e-05,45.86795804463327,0.00019536080080831408,13.409386835992336,3.0554485565820536e-05,6.692207192070782,3.9053786374133176e-05,-1.568724018521607,-8.680339260969984e-05
9:11:49,2658.973,16.01770785264671,2.7420325635104173e-05,45.857958043925464,0.00019434780080831472,13.661386836320162,3.244148556582043e-05,6.702207191847265,3.7913786374133875e-05,-1.3753906842321157,-8.391739260970015e-05
9:11:51,2660.468,15.917707852087915,2.7359325635104188e-05,45.78129137773067,0.0001933478008083146,13.84538683667779,3.408148556582023e-05,6.61077862046659,3.7033786374133897e-05,-1.6920573515817523,-8.901739260969935e-05
9:11:52,2661.555,15.887707852758467,2.7293325635104233e-05,45.55129137728363,0.00019178080080831453,13.795386835932732,3.278148556582015e-05,6.519350049085915,3.693378637413362e-05,-1.7220573509112,-8.995039260970006e-05
9:11:53,2662.782,15.89770785253495,2.7320325635104116e-05,45.5812913775444,0.00019356080080831436,13.593386836349964,2.969448556582044e-05,6.552207191474736,3.6880786374133764e-05,-1.6842795740813017,-8.991739260970008e-05
9:11:56,2665.474,15.797707851976156,2.7271325635104104e-05,45.78129137773067,0.00019497380080831482,13.33738683629781,2.7228485565819992e-05,6.560778620652854,3.5073786374133394e-05,-1.0153906848281622,-7.965739260969943e-05
9:11:57,2666.715,15.857707852497697,2.7301325635104142e-05,45.66129137761891,0.00019251380080831468,13.36338683590293,2.66214855658203e-05,6.290778620168567,3.1780786374133695e-05,-1.1053906846791506,-8.190339260969945e-05
9:11:58,2667.966,15.827707852236927,2.720232563510421e-05,45.46462471038103,0.0001914408008083148,13.583386836573482,2.7441485565820635e-05,6.269350049085915,3.0547786374133905e-05,-1.2420573513954878,-8.498339260969937e-05
9:12:00,2669.474,15.977707852609456,2.7119325635104096e-05,45.67795804422349,0.00019298080080831434,13.693386836908758,2.7128485565820586e-05,6.2850643349811435,3.0620786374133645e-05,-1.5187240177765489,-8.863739260969988e-05
9:12:00,2669.475,15.977707852609456,2.7119325635104096e-05,45.67795804422349,0.00019298080080831434,13.693386836908758,2.7128485565820586e-05,6.2850643349811435,3.0620786374133645e-05,-1.5187240177765489,-8.863739260969988e-05
9:12:01,2670.476,15.74770785216242,2.704632563510414e-05,45.77129137702286,0.00019382780080831434,13.637386836111546,2.6221485565820074e-05,6.36363576259464,2.965378637413349e-05,-1.1809462402015924,-8.318339260969965e-05
