Date,Time,Relative_time,Temperature,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis
12/1/2022,16:16:09,1.398,37.02,4959861.41,0.000567034,14865054.39,0.001696813,24770674.23,0.001109727,34675161.16,0.001160747,44580334.58,0.001176087
12/1/2022,16:16:11,2.827,37.02,4959861.66,0.000567062,14865056.65,0.001697133,24770677.78,0.001109133,34675165.71,0.001159107,44580341.57,0.0011768
12/1/2022,16:16:12,3.876,37.02,4959862.07,0.000567034,14865058.76,0.001697413,24770681.12,0.00110882,34675169.76,0.00115702,44580348.28,0.001177307
12/1/2022,16:16:13,5.177,37.02,4959862.49,0.000567005,14865060.78,0.00169748,24770684.36,0.001108827,34675174.13,0.001155707,44580353.89,0.00117692
12/1/2022,16:16:14,6.464,37.02,4959862.86,0.000567049,14865062.67,0.00169766,24770687.48,0.001108967,34675177.96,0.0011547,44580359.3,0.001176527
12/1/2022,16:16:15,7.748,37.02,4959863.24,0.000566953,14865064.34,0.001697713,24770690.31,0.001108833,34675181.01,0.001152427,44580364.07,0.001176147
12/1/2022,16:16:17,9.253,37.02,4959863.53,0.000566974,14865065.73,0.001697193,24770693.02,0.001108967,34675184.03,0.001151493,44580368.62,0.001175607
12/1/2022,16:16:18,10.352,37.02,4959863.6,0.000566978,14865067.16,0.0016973,24770695.57,0.001109167,34675186.45,0.001149233,44580372.58,0.001175407
12/1/2022,16:16:19,11.654,37.02,4959863.97,0.000566953,14865068.56,0.001697493,24770697.81,0.001109253,34675188.77,0.001148193,44580376.29,0.001174547
12/1/2022,16:16:21,12.877,37.02,4959864.19,0.000566953,14865070.11,0.001698333,24770699.68,0.001108953,34675191.02,0.00114692,44580380.04,0.00117504
12/1/2022,16:16:22,14.163,37.02,4959864.51,0.000566934,14865070.83,0.001697707,24770701.44,0.001108967,34675193.26,0.00114634,44580383.45,0.001174933
12/1/2022,16:16:23,15.449,37.02,4959864.73,0.000566884,14865071.69,0.00169722,24770703.15,0.0011089,34675195.32,0.001145447,44580386.8,0.001175273
12/1/2022,16:16:24,16.672,37.02,4959864.59,0.000567072,14865072.52,0.001696907,24770704.74,0.0011088,34675197.3,0.00114472,44580390.22,0.001175987
12/1/2022,16:16:26,17.956,37.02,4959864.47,0.000567483,14865106.32,0.001762713,24770706.42,0.0011086,34675199.66,0.001144387,44580394.16,0.00117746
12/1/2022,16:16:27,19.243,37.02,4959864.11,0.000567732,14865106.71,0.001761953,24770708.01,0.00110854,34675201.68,0.001143333,44580397.18,0.00117746
12/1/2022,16:16:28,20.543,37.02,4959863.3,0.000568439,14865123.75,0.00179462,24770709.55,0.00110848,34675204.04,0.00114346,44580399.46,0.00117636
12/1/2022,16:16:30,21.83,37.02,4959862.82,0.000569277,14865123.63,0.001794113,24770710.77,0.001108867,34675206.06,0.00114382,44580401.26,0.001174927
12/1/2022,16:16:31,23.085,37.01,4959862.27,0.000569829,14865123.89,0.001794207,24770711.91,0.001109173,34675207.53,0.001143727,44580403.46,0.001174967
12/1/2022,16:16:32,24.417,37.01,4959861.81,0.000570287,14865123.86,0.001793993,24770712.86,0.00110936,34675208.72,0.001143127,44580404.95,0.00117466
12/1/2022,16:16:33,25.672,37.01,4959861.31,0.000570666,14865124.01,0.001794373,24770713.73,0.00110962,34675209.72,0.001142773,44580406.39,0.001174527
12/1/2022,16:16:35,26.894,37.01,4959860.66,0.000570903,14865124.14,0.00179464,24770714.73,0.001110113,34675211.12,0.00114316,44580407.87,0.001174067
12/1/2022,16:16:36,28.415,37.01,4959859.96,0.000571295,14865124.15,0.001794913,24770715.52,0.001110613,34675211.96,0.001142833,44580409.3,0.00117402
12/1/2022,16:16:37,29.513,37.01,4959859.29,0.000571858,14865123.93,0.001795,24770716.38,0.001110833,34675213.13,0.001142847,44580410.74,0.001172973
12/1/2022,16:16:39,30.831,37.01,4959858.51,0.000572638,14865123.73,0.001794873,24770717.31,0.001111153,34675214.57,0.00114292,44580412.41,0.001172633
12/1/2022,16:16:40,32.101,37.01,4959857.4,0.000573594,14865123.61,0.001794887,24770718.21,0.001111447,34675215.95,0.00114338,44580414.01,0.001172247
12/1/2022,16:16:41,33.385,37.01,4959855.06,0.00057549,14865123.36,0.001794807,24770718.77,0.00111208,34675214.85,0.00114464,44580413.54,0.001173533
12/1/2022,16:16:42,34.641,37.01,4959853.27,0.000578091,14865121.18,0.001796093,24770717.48,0.001114087,34675214.05,0.0011465,44580413.08,0.001176407
12/1/2022,16:16:44,35.956,37.01,4959850.92,0.000580282,14865119.72,0.00179776,24770716.74,0.0011172,34675212.8,0.001148533,44580412.46,0.001178727
12/1/2022,16:16:45,37.213,37.01,4959848.61,0.000582467,14865117.44,0.001798847,24770715.48,0.00111986,34675211.14,0.001150153,44580411.09,0.001181
12/1/2022,16:16:46,38.497,37.01,4959846.16,0.000584365,14865143.94,0.001857853,24770713.89,0.001122993,34675209.81,0.001153473,44580409.96,0.001183733
12/1/2022,16:16:47,39.812,37.01,4959843.63,0.000586444,14865195.3,0.001966767,24770719.78,0.001140667,34675208.29,0.00115634,44580406.32,0.00118058
12/1/2022,16:16:49,41.116,37.01,4959840.2,0.000589451,14865182.63,0.001947753,24770720.29,0.001146713,34675204.33,0.001152387,44580401.47,0.001177033
12/1/2022,16:16:50,42.452,37.01,4959834.09,0.00059526,14865190.54,0.00197454,24770717.1,0.00115876,34675194.52,0.001154387,44580388.75,0.001182473
12/1/2022,16:16:51,43.688,37.01,4959823.99,0.000605508,14865179.75,0.001978813,24770704.34,0.001172007,34675171.87,0.001171873,44580356.34,0.001219507
12/1/2022,16:16:53,45.02,37.01,4959811.41,0.000620233,14865159.39,0.00198644,24770678.24,0.001204147,34675131.71,0.001222333,44580301.97,0.001298447
12/1/2022,16:16:54,46.243,37.01,4959794.73,0.000638463,14865146.24,0.002014227,24770652.05,0.001251407,34675093.12,0.00129592,44580243.0,0.001402573
12/1/2022,16:16:55,47.576,37.01,4959772.77,0.000660985,14865120.19,0.002064947,24770614.75,0.00131632,34675031.06,0.001387787,44580167.89,0.00152174
12/1/2022,16:16:57,48.847,37.0,4959747.41,0.000687045,14865088.21,0.00211692,24770571.11,0.001398547,34674973.38,0.001500733,44580095.04,0.001652587
12/1/2022,16:16:58,50.101,37.0,4959722.24,0.000713902,14865056.09,0.00217084,24770529.07,0.001478647,34674912.19,0.00161324,44580020.45,0.001785407
12/1/2022,16:16:59,51.403,37.0,4959696.25,0.000739988,14865021.99,0.002224573,24770485.18,0.0015572,34674850.5,0.001724773,44579946.68,0.001921753
12/1/2022,16:17:00,52.642,37.0,4959669.95,0.000765991,14864985.99,0.00227488,24770442.68,0.001639047,34674789.26,0.001836827,44579873.22,0.00205258
12/1/2022,16:17:02,53.974,37.0,4959643.65,0.000791999,14864950.65,0.002325927,24770401.49,0.00172442,34674727.94,0.001948527,44579797.29,0.00218804
12/1/2022,16:17:03,55.195,37.0,4959617.55,0.000818053,14864914.35,0.002376707,24770359.62,0.001808867,34674666.13,0.002060527,44579723.03,0.002327893
12/1/2022,16:17:04,56.483,37.0,4959591.45,0.000844204,14864878.25,0.00242696,24770317.62,0.001892533,34674600.93,0.002172933,44579648.93,0.002464173
12/1/2022,16:17:06,57.848,37.0,4959565.16,0.000870367,14864841.65,0.002477653,24770275.15,0.001976507,34674538.96,0.002285487,44579574.32,0.002604207
12/1/2022,16:17:07,59.087,37.0,4959539.03,0.000896467,14864805.55,0.002528353,24770232.64,0.0020605,34674474.07,0.002398727,44579496.83,0.002745993
12/1/2022,16:17:08,60.433,37.0,4959512.73,0.000922596,14864768.52,0.0025794,24770189.6,0.00214468,34674409.55,0.002512573,44579417.18,0.002869273
12/1/2022,16:17:09,61.674,37.0,4959486.63,0.000948684,14864731.35,0.002630853,24770146.52,0.00222914,34674344.76,0.002626887,44579338.03,0.003001107
12/1/2022,16:17:11,63.021,37.0,4959460.43,0.000974761,14864694.37,0.00268052,24770102.43,0.002313113,34674279.55,0.002742367,44579255.44,0.00313376
12/1/2022,16:17:12,64.48,37.0,4959434.13,0.001000901,14864656.46,0.002731887,24770058.42,0.002397567,34674213.53,0.002856473,44579174.09,0.00327406
12/1/2022,16:17:13,65.623,37.0,4959407.65,0.001027127,14864619.41,0.002783507,24770013.79,0.002480913,34674146.34,0.00297016,44579090.8,0.003414487
12/1/2022,16:17:15,66.911,37.0,4959381.48,0.001053384,14864582.59,0.00283496,24769969.51,0.002565367,34674079.97,0.003084133,44579008.38,0.003547033
12/1/2022,16:17:16,68.196,37.0,4959355.3,0.001079741,14864544.56,0.002885487,24769924.54,0.002649427,34674013.35,0.003199173,44578925.31,0.00368442
12/1/2022,16:17:17,69.486,37.0,4959328.95,0.001105948,14864506.94,0.002937607,24769877.35,0.002729067,34673946.45,0.00331386,44578842.35,0.00382088
12/1/2022,16:17:19,70.955,37.0,4959302.71,0.001132099,14864468.97,0.002990033,24769831.34,0.002811033,34673879.77,0.003427727,44578759.1,0.003958167
12/1/2022,16:17:20,72.227,37.0,4959276.31,0.00115834,14864431.01,0.003041133,24769782.96,0.00289382,34673812.13,0.003542267,44578673.99,0.00409728
12/1/2022,16:17:21,73.308,37.0,4959249.93,0.00118464,14864393.5,0.003093153,24769735.35,0.002978007,34673744.67,0.00365542,44578589.81,0.00423546
12/1/2022,16:17:22,74.671,37.0,4959223.5,0.001210919,14864355.68,0.003145733,24769687.46,0.003062193,34673677.67,0.00376902,44578506.31,0.004372473
12/1/2022,16:17:24,75.926,37.0,4959196.81,0.001237224,14864318.26,0.003198413,24769640.18,0.003143287,34673611.42,0.00387906,44578421.48,0.0045012
12/1/2022,16:17:25,77.228,37.0,4959170.25,0.001263529,14864280.0,0.003248807,24769593.55,0.003228393,34673545.14,0.00398484,44578337.81,0.00463778
12/1/2022,16:17:26,78.525,37.0,4959143.78,0.001289974,14864242.67,0.0033014,24769545.46,0.00331464,34673479.28,0.0040945,44578254.38,0.00477076
12/1/2022,16:17:27,79.815,37.0,4959117.22,0.001316303,14864221.91,0.003385787,24769498.47,0.00339978,34673414.07,0.00420496,44578171.12,0.004900573
12/1/2022,16:17:29,81.136,37.0,4959090.93,0.00134231,14864184.07,0.003438587,24769450.59,0.003485227,34673347.43,0.00431356,44578088.58,0.005028247
12/1/2022,16:17:30,82.387,37.0,4959065.01,0.001368307,14864080.05,0.003359267,24769402.98,0.0035701,34673279.78,0.004420647,44578003.44,0.00515818
12/1/2022,16:17:31,83.718,37.0,4959038.82,0.001394196,14864041.74,0.003411273,24769361.63,0.00366552,34673211.28,0.00452926,44577919.73,0.00529166
12/1/2022,16:17:33,84.974,37.0,4959013.33,0.001419619,14864003.84,0.003462833,24769314.1,0.0037512,34673144.05,0.004638387,44577840.23,0.00543096
12/1/2022,16:17:34,86.29,37.0,4958987.84,0.001445163,14863966.79,0.0035149,24769270.43,0.003837533,34673076.91,0.00474826,44577757.64,0.00556502
12/1/2022,16:17:35,87.593,37.0,4958962.11,0.001470822,14863928.94,0.00356594,24769224.54,0.003921493,34673010.04,0.00485922,44577675.9,0.0057023
12/1/2022,16:17:37,88.877,37.0,4958936.13,0.001496655,14863891.76,0.003618453,24769177.31,0.00400546,34672940.98,0.00496512,44577592.84,0.00584018
12/1/2022,16:17:38,90.212,37.0,4958910.39,0.001522549,14863854.23,0.0036707,24769130.02,0.004089193,34672875.26,0.00507934,44577510.11,0.005979213
12/1/2022,16:17:39,91.451,37.0,4958883.95,0.00154858,14863816.89,0.00372256,24769082.82,0.004171707,34672810.62,0.00519678,44577427.83,0.006121347
12/1/2022,16:17:40,92.735,37.0,4958858.04,0.001574473,14863779.4,0.003774007,24769036.22,0.00425198,34672745.36,0.005309173,44577343.86,0.00626174
12/1/2022,16:17:42,93.975,37.0,4958831.83,0.001600148,14863742.48,0.003825573,24768990.41,0.004330647,34672679.34,0.005419267,44577262.83,0.00638606
12/1/2022,16:17:43,95.305,37.0,4958806.11,0.001626129,14863705.96,0.003876427,24768945.31,0.004410693,34672614.91,0.005535713,44577185.75,0.00652134
12/1/2022,16:17:44,96.61,37.0,4958779.57,0.001651016,14863670.11,0.003928187,24768900.82,0.0044912,34672552.39,0.0056564,44577108.54,0.00665398
12/1/2022,16:17:46,98.098,37.0,4958754.72,0.001675179,14863633.06,0.00397982,24768855.19,0.004565627,34672493.71,0.005775307,44577027.04,0.006792427
12/1/2022,16:17:47,99.189,37.0,4958729.81,0.00169927,14863597.98,0.00402912,24768811.86,0.004642193,34672432.96,0.00589048,44576949.48,0.006937593
12/1/2022,16:17:48,100.481,37.0,4958704.91,0.00172347,14863577.86,0.004108207,24768769.1,0.004716807,34672374.55,0.006006827,44576871.2,0.007078913
12/1/2022,16:17:49,101.751,37.0,4958680.2,0.001747346,14863530.11,0.004132107,24768730.84,0.004799853,34672315.82,0.006118927,44576794.58,0.007222813
12/1/2022,16:17:51,103.241,37.0,4958655.79,0.001772079,14863464.07,0.004117687,24768689.67,0.0048764,34672257.31,0.006234113,44576714.7,0.007364247
12/1/2022,16:17:52,104.323,37.0,4958631.47,0.001796743,14863377.23,0.00406116,24768636.31,0.004924147,34672198.24,0.006346387,44576639.63,0.007509853
12/1/2022,16:17:53,105.578,37.0,4958608.06,0.001820018,14863341.61,0.004105933,24768594.69,0.005002813,34672140.96,0.0064726,44576568.37,0.007666727
12/1/2022,16:17:55,106.879,37.0,4958586.13,0.001839642,14863309.34,0.00415458,24768558.81,0.005082187,34672088.82,0.006593887,44576501.03,0.00779846
12/1/2022,16:17:56,108.322,37.0,4958568.51,0.00185519,14863280.24,0.00420758,24768525.77,0.005144633,34672042.01,0.00668418,44576446.1,0.007893453
12/1/2022,16:17:57,109.419,37.0,4958554.28,0.001867141,14863264.51,0.004243873,24768508.77,0.005197307,34672020.89,0.006751693,44576420.68,0.007956733
12/1/2022,16:17:58,110.783,37.0,4958543.15,0.001874557,14863242.83,0.00425756,24768495.41,0.005229213,34671997.17,0.006795093,44576403.65,0.007996933
12/1/2022,16:18:00,112.038,37.01,4958535.8,0.001877249,14863228.71,0.004261353,24768487.11,0.005240113,34671991.21,0.00681214,44576402.06,0.008023147
12/1/2022,16:18:01,113.339,37.01,4958533.85,0.001877763,14863224.75,0.004261333,24768488.55,0.005245693,34671990.56,0.006820133,44576401.19,0.008040913
12/1/2022,16:18:02,114.641,37.01,4958532.85,0.001877916,14863223.25,0.004259873,24768491.35,0.00525142,34671989.96,0.006824927,44576399.53,0.008054233
12/1/2022,16:18:04,115.895,37.01,4958531.78,0.001878179,14863221.34,0.004257227,24768492.49,0.00525448,34671988.83,0.006829347,44576398.83,0.008069133
12/1/2022,16:18:05,117.188,37.01,4958530.59,0.001878298,14863220.88,0.004255533,24768492.25,0.005253593,34671987.79,0.0068336,44576395.38,0.00808244
12/1/2022,16:18:06,118.498,37.01,4958529.39,0.001878513,14863220.38,0.004255733,24768492.08,0.005252427,34671987.27,0.006838067,44576395.27,0.008091327
12/1/2022,16:18:07,119.768,37.01,4958528.21,0.001878743,14863220.18,0.004256073,24768491.79,0.00525078,34671986.31,0.006840987,44576395.17,0.00810202
12/1/2022,16:18:09,121.038,37.01,4958526.73,0.001878842,14863220.39,0.004255133,24768491.57,0.0052499,34671988.32,0.006844787,44576395.55,0.008118927
12/1/2022,16:18:10,122.34,37.01,4958525.67,0.001878973,14863221.2,0.0042551,24768492.08,0.005248207,34671987.28,0.006848247,44576396.22,0.008128727
12/1/2022,16:18:11,123.656,37.01,4958524.43,0.00187912,14863221.43,0.00425574,24768492.92,0.00524712,34671989.84,0.006850987,44576398.24,0.008133967
12/1/2022,16:18:13,124.896,37.01,4958523.48,0.001879131,14863222.41,0.004255707,24768494.3,0.00524514,34671992.87,0.006852793,44576404.42,0.008159007
12/1/2022,16:18:14,126.229,37.01,4958522.45,0.001879293,14863223.85,0.00425482,24768495.57,0.005242973,34671995.61,0.006850487,44576409.99,0.008178113
12/1/2022,16:18:15,127.53,37.01,4958521.41,0.001879396,14863225.07,0.004254707,24768497.92,0.005241787,34671999.23,0.006851993,44576417.98,0.008193387
12/1/2022,16:18:17,128.851,37.01,4958520.34,0.001879426,14863226.5,0.0042543,24768499.91,0.005240387,34672002.3,0.00685368,44576425.73,0.00820682
12/1/2022,16:18:18,130.32,37.01,4958519.42,0.0018794,14863227.88,0.004253667,24768502.82,0.00523988,34672007.58,0.0068576,44576434.21,0.00821568
12/1/2022,16:18:19,131.418,37.01,4958518.33,0.001879329,14863228.69,0.00425154,24768506.25,0.005238933,34672012.74,0.006861153,44576441.96,0.008229333
12/1/2022,16:18:20,132.736,37.01,4958517.33,0.001879186,14863230.65,0.004250587,24768509.09,0.005236607,34672017.58,0.006862413,44576450.55,0.008244573
12/1/2022,16:18:22,133.973,37.01,4958516.48,0.001879102,14863232.8,0.004249207,24768514.24,0.005238833,34672020.15,0.006858353,44576458.7,0.008249927
12/1/2022,16:18:23,135.449,37.01,4958515.57,0.001879107,14863235.35,0.004247367,24768518.66,0.005238947,34672024.94,0.006861087,44576467.82,0.00826412
12/1/2022,16:18:24,136.703,37.01,4958514.73,0.001879008,14863237.33,0.004246733,24768524.97,0.00523814,34672031.92,0.006862633,44576479.04,0.008279673
12/1/2022,16:18:25,137.799,37.01,4958513.93,0.001878945,14863238.94,0.004244273,24768531.5,0.005237653,34672037.75,0.006866147,44576489.67,0.00829528
12/1/2022,16:18:27,139.087,37.01,4958513.21,0.001878856,14863241.0,0.004242413,24768537.39,0.00523586,34672042.96,0.006870493,44576498.98,0.008310593
12/1/2022,16:18:28,140.371,37.01,4958512.73,0.001878688,14863242.61,0.004239753,24768540.32,0.005229593,34672047.82,0.0068766,44576508.06,0.008322127
12/1/2022,16:18:29,141.705,37.01,4958512.13,0.001878419,14863244.76,0.004238767,24768545.23,0.005225947,34672052.42,0.00688438,44576516.85,0.00833404
12/1/2022,16:18:31,143.02,37.01,4958511.59,0.001878233,14863246.79,0.00423764,24768552.11,0.005224153,34672056.87,0.00689182,44576525.48,0.008348107
12/1/2022,16:18:32,144.307,37.01,4958511.1,0.001878143,14863247.64,0.004235487,24768557.75,0.005221773,34672060.48,0.006899213,44576533.72,0.008365533
12/1/2022,16:18:33,145.608,37.01,4958510.41,0.001877874,14863250.0,0.004233613,24768566.82,0.005222967,34672065.71,0.00690586,44576539.49,0.008383353
12/1/2022,16:18:35,146.926,37.01,4958509.88,0.001877835,14863252.45,0.0042316,24768572.32,0.005220093,34672071.14,0.006913847,44576550.35,0.008400853
12/1/2022,16:18:36,148.196,37.01,4958509.2,0.00187771,14863255.29,0.0042308,24768566.57,0.005198193,34672077.68,0.006921407,44576558.76,0.008413467
12/1/2022,16:18:37,149.686,37.01,4958508.47,0.001877536,14863258.0,0.00423042,24768569.09,0.005187567,34672083.45,0.006928907,44576558.51,0.008402547
12/1/2022,16:18:38,150.752,37.01,4958507.78,0.001877441,14863259.89,0.004227973,24768574.05,0.005186913,34672090.01,0.006937127,44576566.04,0.008413687
12/1/2022,16:18:40,152.069,37.01,4958507.12,0.001877195,14863262.58,0.004226807,24768582.39,0.00519252,34672100.45,0.006947853,44576574.08,0.008425993
12/1/2022,16:18:41,153.34,37.01,4958506.83,0.001877054,14863264.41,0.0042234,24768587.42,0.005189133,34672107.5,0.00695548,44576581.91,0.008434627
12/1/2022,16:18:42,154.687,37.01,4958506.19,0.001876857,14863266.74,0.004221607,24768595.23,0.005190213,34672114.56,0.006957067,44576589.75,0.008440233
12/1/2022,16:18:44,156.005,37.01,4958506.07,0.001876749,14863269.24,0.004220053,24768601.43,0.005188893,34672118.85,0.00695812,44576597.56,0.008446267
12/1/2022,16:18:45,157.447,37.01,4958505.89,0.001876612,14863272.03,0.004219047,24768606.49,0.005189487,34672123.99,0.006962653,44576605.64,0.00844492
12/1/2022,16:18:46,158.702,37.01,4958506.0,0.001876484,14863273.98,0.004217633,24768610.82,0.005191973,34672129.46,0.006966773,44576609.98,0.00846222
12/1/2022,16:18:48,159.956,37.01,4958505.95,0.001875983,14863275.88,0.00421714,24768614.83,0.005195213,34672132.31,0.0069644,44576613.72,0.00848096
12/1/2022,16:18:49,161.053,37.01,4958506.21,0.001875758,14863277.39,0.004216173,24768618.34,0.005196113,34672133.23,0.00696142,44576614.84,0.008485453
12/1/2022,16:18:50,162.34,37.01,4958506.34,0.00187556,14863278.79,0.00421246,24768622.39,0.005201353,34672132.75,0.006956467,44576621.13,0.00848786
12/1/2022,16:18:51,163.656,37.01,4958506.39,0.001875421,14863280.52,0.004212253,24768626.59,0.005205033,34672133.78,0.006954773,44576626.77,0.00849116
12/1/2022,16:18:53,164.99,37.01,4958506.77,0.001875099,14863281.75,0.004211693,24768629.99,0.00521016,34672132.88,0.0069522,44576632.59,0.008489847
12/1/2022,16:18:54,166.228,37.01,4958507.11,0.001874872,14863282.69,0.004206607,24768632.49,0.005212733,34672133.47,0.0069516,44576636.8,0.00849162
12/1/2022,16:18:55,167.578,37.0,4958507.35,0.001874703,14863284.46,0.004206073,24768634.16,0.005214607,34672134.71,0.00695206,44576643.37,0.008489407
12/1/2022,16:18:57,168.845,37.0,4958507.8,0.001874459,14863285.67,0.00420556,24768636.31,0.005217927,34672135.44,0.00695152,44576649.72,0.008493247
12/1/2022,16:18:58,170.163,37.01,4958508.25,0.00187438,14863286.69,0.00420382,24768638.13,0.00521938,34672137.83,0.006948313,44576656.48,0.008492427
12/1/2022,16:18:59,171.621,37.01,4958508.66,0.001874203,14863288.56,0.004202813,24768640.16,0.00521702,34672140.59,0.006944887,44576662.82,0.00849646
12/1/2022,16:19:00,172.719,37.01,4958509.21,0.001874031,14863290.38,0.0042024,24768642.28,0.00521754,34672143.48,0.0069388,44576667.7,0.008498673
12/1/2022,16:19:02,174.005,37.01,4958509.66,0.001873776,14863291.99,0.004202913,24768643.99,0.005217607,34672146.31,0.00693684,44576671.13,0.00850268
12/1/2022,16:19:03,175.478,37.01,4958510.15,0.001873659,14863292.78,0.004201447,24768645.55,0.005217287,34672148.55,0.006935947,44576674.1,0.008500967
12/1/2022,16:19:04,176.593,37.01,4958510.83,0.001873493,14863293.18,0.0042001,24768647.34,0.005217107,34672151.5,0.006935487,44576676.69,0.00849734
12/1/2022,16:19:06,177.863,37.01,4958511.35,0.001873291,14863293.68,0.0041987,24768649.13,0.00521656,34672153.76,0.006935127,44576679.32,0.008498333
12/1/2022,16:19:07,179.149,37.01,4958512.03,0.001873176,14863295.21,0.004198627,24768650.62,0.0052164,34672156.44,0.006935653,44576681.33,0.00849896
12/1/2022,16:19:08,180.419,37.01,4958512.63,0.001872997,14863295.63,0.004195453,24768652.26,0.005214827,34672158.79,0.00693258,44576681.96,0.008490673
12/1/2022,16:19:09,181.72,37.01,4958513.19,0.001872874,14863296.91,0.00419566,24768653.85,0.005213913,34672160.99,0.00693216,44576684.39,0.008492733
12/1/2022,16:19:11,183.022,37.01,4958513.79,0.001872695,14863297.88,0.00419602,24768655.47,0.005212133,34672163.51,0.006931293,44576685.74,0.00848834
12/1/2022,16:19:12,184.29,37.01,4958514.39,0.001872293,14863299.77,0.004196287,24768657.27,0.005211147,34672165.91,0.006931767,44576686.48,0.008483507
12/1/2022,16:19:13,185.604,37.01,4958515.01,0.001872093,14863301.39,0.00419732,24768658.82,0.0052102,34672168.58,0.006931367,44576686.94,0.008475213
12/1/2022,16:19:15,186.91,37.01,4958515.49,0.001871901,14863300.5,0.004191907,24768660.18,0.005209413,34672170.92,0.00693182,44576687.16,0.0084725
12/1/2022,16:19:16,188.332,37.01,4958516.07,0.001871667,14863301.33,0.004190613,24768661.47,0.005208293,34672173.42,0.00693228,44576687.72,0.008466013
12/1/2022,16:19:17,189.576,37.01,4958516.59,0.001871417,14863301.48,0.004188793,24768662.94,0.0052082,34672175.56,0.006932907,44576688.37,0.0084632
12/1/2022,16:19:19,190.862,37.01,4958517.18,0.001871155,14863301.74,0.004186387,24768664.55,0.005207853,34672177.83,0.00693466,44576688.64,0.008456807
12/1/2022,16:19:20,191.976,37.01,4958517.71,0.001870868,14863302.44,0.004185873,24768665.65,0.005206493,34672180.12,0.006931253,44576689.21,0.008449667
12/1/2022,16:19:21,193.245,37.01,4958518.3,0.001870737,14863304.02,0.00418634,24768667.57,0.005205793,34672182.54,0.006931293,44576689.93,0.008439853
12/1/2022,16:19:22,194.626,37.01,4958518.84,0.001870637,14863305.09,0.00418562,24768668.94,0.0052041,34672185.01,0.006931433,44576690.62,0.008433593
12/1/2022,16:19:24,195.91,37.01,4958519.41,0.001870456,14863306.04,0.00418578,24768670.16,0.0052037,34672187.65,0.00693132,44576691.55,0.008432827
12/1/2022,16:19:25,197.235,37.01,4958519.93,0.001870171,14863306.98,0.004186,24768671.52,0.005203213,34672190.21,0.00692852,44576692.02,0.008425287
12/1/2022,16:19:26,198.483,37.01,4958520.37,0.001869947,14863306.78,0.0041823,24768673.12,0.00520278,34672193.94,0.006931507,44576693.13,0.008424913
12/1/2022,16:19:28,199.958,37.01,4958520.9,0.001869655,14863307.41,0.004181787,24768674.24,0.005202187,34672196.13,0.00693212,44576693.83,0.008418393
12/1/2022,16:19:29,201.054,37.0,4958521.34,0.001869387,14863308.86,0.00418162,24768673.79,0.005196047,34672198.12,0.006933627,44576694.48,0.008412247
12/1/2022,16:19:30,202.323,37.0,4958521.71,0.001869014,14863309.64,0.004180913,24768675.69,0.00519668,34672200.29,0.006931413,44576695.78,0.008407847
12/1/2022,16:19:31,203.766,37.0,4958522.13,0.001868769,14863309.72,0.004180227,24768677.69,0.0051972,34672202.34,0.006930287,44576697.16,0.008398493
12/1/2022,16:19:33,204.834,37.0,4958522.63,0.001868662,14863310.01,0.00417878,24768680.41,0.005199407,34672204.54,0.006928247,44576699.2,0.008398187
12/1/2022,16:19:34,206.322,37.0,4958523.17,0.001868461,14863309.92,0.00417688,24768681.86,0.005199007,34672206.46,0.006927787,44576701.7,0.008397347
12/1/2022,16:19:35,207.389,37.0,4958523.7,0.001868236,14863310.72,0.0041763,24768683.2,0.00519794,34672204.87,0.0069191,44576703.73,0.008396287
12/1/2022,16:19:36,208.719,37.0,4958524.15,0.001867811,14863312.36,0.00417702,24768684.24,0.005196667,34672206.7,0.006918413,44576705.62,0.0083962
12/1/2022,16:19:38,210.009,37.0,4958524.65,0.001867575,14863312.98,0.00417476,24768685.31,0.00519608,34672209.12,0.00692,44576707.71,0.00839448
12/1/2022,16:19:39,211.323,37.01,4958525.11,0.001867318,14863314.21,0.004174593,24768687.34,0.00519568,34672211.17,0.006920813,44576709.62,0.0083968
12/1/2022,16:19:40,212.752,37.01,4958525.48,0.001867056,14863315.33,0.004174347,24768688.64,0.00519466,34672212.93,0.006920213,44576711.41,0.0083918
12/1/2022,16:19:42,214.021,37.01,4958525.99,0.001866824,14863314.46,0.004170933,24768692.9,0.005200513,34672217.01,0.006919147,44576713.51,0.008398073
12/1/2022,16:19:43,215.149,37.01,4958526.37,0.001866547,14863315.48,0.00417108,24768694.33,0.005200453,34672218.63,0.0069185,44576715.69,0.008385173
12/1/2022,16:19:44,216.389,37.0,4958526.8,0.001866463,14863316.38,0.004171247,24768689.71,0.005188733,34672211.73,0.006911987,44576718.3,0.008383527
12/1/2022,16:19:45,217.752,37.0,4958527.11,0.001866262,14863316.45,0.004168907,24768691.2,0.005188773,34672213.37,0.006911207,44576720.71,0.008387113
12/1/2022,16:19:47,219.023,37.0,4958527.45,0.001866069,14863317.47,0.004168473,24768692.42,0.005189147,34672214.87,0.006911087,44576723.06,0.008387267
12/1/2022,16:19:48,220.278,37.0,4958527.95,0.001865653,14863317.81,0.004167873,24768693.59,0.005188667,34672218.43,0.00691084,44576733.93,0.008395793
