Time,fundamental_dis,fundamental_freq,3rd_dis,3rd_freq,5th_dis,5th_freq,7th_dis,7th_freq,9th_dis,9th_freq,11th_dis,11th_freq,13th_dis,13th_freq,Temp
95.9280897,0.0001868914365949,4960883.14444237,9.93726235242991e-05,14866043.5752663,7.84569398622632e-05,24773492.6781804,6.71956056161936e-05,34679593.9323559,6.17127421949994e-05,44586430.2975789,5.70023696367612e-05,54493087.303508,5.47395089723363e-05,64400342.1391107,25.0035400390625
100.9817556,0.000186874746882,4960883.20242349,9.93541820579927e-05,14866043.5790549,7.84774633578787e-05,24773492.8070701,6.71702300731189e-05,34679594.8126994,6.1667840989012e-05,44586434.3635344,5.71063459574469e-05,54493087.221555,5.47373907735126e-05,64400336.6924619,24.9885768890381
106.035856,0.0001868247115641,4960883.13832127,9.93483011000147e-05,14866043.5591788,7.84811934714733e-05,24773492.5953082,6.72090689886044e-05,34679593.7779279,6.15427508488483e-05,44586434.0174498,5.70889153323407e-05,54493086.7713634,5.46787688883738e-05,64400344.0369451,25.0022239685059
111.0790448,0.0001868616122521,4960883.20085933,9.9383693843606e-05,14866043.4527879,7.84891775372542e-05,24773492.7686638,6.72371932927858e-05,34679594.4099481,6.16785749763931e-05,44586431.277569,5.71168578090508e-05,54493087.4166944,5.48472632936111e-05,64400337.9220396,24.9978637695313
116.1304513,0.000186896388649,4960883.1684696,9.93765539294209e-05,14866043.349238,7.83082245131708e-05,24773491.676038,6.72306668489619e-05,34679593.8635617,6.16502173579333e-05,44586434.0339037,5.69911007884843e-05,54493088.7703964,5.48394565874343e-05,64400340.7193499,24.9871520996094
121.187623,0.0001871090009701,4960882.64094695,9.93058152046571e-05,14866043.0210968,7.8363420624591e-05,24773492.2872492,6.71578222031511e-05,34679594.5843192,6.16466273088051e-05,44586432.5639225,5.70227894399248e-05,54493087.0458414,5.47596819861601e-05,64400340.3719525,24.9985256195068
126.2410194,0.0001867925903117,4960882.77640005,9.92733940627022e-05,14866043.0320345,7.83890461325346e-05,24773492.4579544,6.71247830413015e-05,34679594.8639883,6.15386622553725e-05,44586432.5892054,5.69902420198283e-05,54493088.4280129,5.46756071690485e-05,64400341.2907362,24.9892539978027
131.2941288,0.0001867246252365,4960882.72178753,9.92602060625526e-05,14866043.1101251,7.83933772798341e-05,24773492.4594918,6.71260983183377e-05,34679593.9821191,6.1623355691494e-05,44586430.5144172,5.69527808926553e-05,54493087.3135466,5.47515741423338e-05,64400343.5194156,24.9950866699219
136.3493147,0.0001867341992681,4960882.68171813,9.92368693796998e-05,14866043.1945072,7.83763612646649e-05,24773492.7591331,6.70792158659608e-05,34679595.8693591,6.14849896412876e-05,44586431.4029396,5.70068588808636e-05,54493086.9771331,5.45809939770712e-05,64400337.7711008,25.0205345153809
141.3984942,0.0001867370829721,4960882.78075691,9.92283263820539e-05,14866043.2591247,7.83777389952762e-05,24773492.5965514,6.70979991252586e-05,34679593.7132503,6.14931665314815e-05,44586429.9929502,5.69517709854929e-05,54493087.400434,5.45469286010772e-05,64400344.5331865,25.0018310546875
146.4405229,0.0001867253734174,4960882.86817628,9.92003600702141e-05,14866043.1929952,7.83460677728912e-05,24773492.9524474,6.70671983697103e-05,34679594.9462664,6.16044168237846e-05,44586429.6615431,5.69299648101649e-05,54493088.4776802,5.46564298374451e-05,64400339.2278525,24.990327835083
151.4997285,0.0001867446499093,4960882.81856529,9.92235558048085e-05,14866043.4207351,7.83584068122294e-05,24773493.1348096,6.709138315059e-05,34679595.1305024,6.15556280593007e-05,44586431.2657536,5.69415329782617e-05,54493088.302783,5.46716899747417e-05,64400342.365853,25.0061912536621
156.5441893,0.0001867064563313,4960882.87888793,9.92158051734309e-05,14866043.4542405,7.83168032271528e-05,24773492.8719531,6.71075513404666e-05,34679595.5585889,6.15840908727617e-05,44586430.1757956,5.69182282298276e-05,54493088.1164762,5.46154321765426e-05,64400342.2765387,24.9904403686523
161.6050361,0.0001867389246374,4960882.8519879,9.925871507999e-05,14866043.4429075,7.83354348504633e-05,24773492.9784573,6.71209393636173e-05,34679595.1764653,6.14754799820039e-05,44586431.166976,5.69464778413405e-05,54493088.0734625,5.46783464712845e-05,64400343.7045337,24.9883193969727
166.6587358,0.0001867213969126,4960882.88951571,9.92312052471871e-05,14866043.4894238,7.83484511091704e-05,24773493.0190999,6.69941082340479e-05,34679594.9786168,6.14984227807335e-05,44586432.7760314,5.69320059985208e-05,54493088.480567,5.46746947198844e-05,64400344.3505199,25.0123634338379
171.6931783,0.000186736520982,4960882.93000959,9.9201181338355e-05,14866043.4598775,7.83130411452005e-05,24773493.0735026,6.70662909864762e-05,34679595.947865,6.14851251438502e-05,44586432.9147971,5.69146945940713e-05,54493088.3509364,5.4604856689648e-05,64400338.6813267,25.0076293945313
176.7415157,0.0001866875861713,4960882.85207401,9.91859240510542e-05,14866043.6153087,7.83578142304118e-05,24773493.1920714,6.70898578610897e-05,34679594.4687019,6.14804133871645e-05,44586434.3796995,5.69516156826253e-05,54493088.4393003,5.46990324991038e-05,64400342.9143209,24.995475769043
181.798744,0.0001867045314247,4960882.84527011,9.91965931159333e-05,14866043.6267928,7.83274041573908e-05,24773493.1868171,6.70766792688317e-05,34679594.7866329,6.14859699913053e-05,44586430.935555,5.69566197423843e-05,54493088.6103498,5.47116327184871e-05,64400337.6640967,24.9904975891113
186.8306032,0.0001867173265294,4960882.9207498,9.92209996119478e-05,14866043.4713531,7.83121837908107e-05,24773493.1896149,6.71019345481462e-05,34679595.3038628,6.16305486971268e-05,44586431.5206421,5.69516908066969e-05,54493088.7592006,5.47741685506183e-05,64400339.6984967,24.987247467041
191.8678877,0.0001867174999473,4960882.89789511,9.92075327307793e-05,14866043.4136556,7.83357577463412e-05,24773493.2476374,6.70336461681504e-05,34679595.8673748,6.15407718717312e-05,44586431.5480912,5.69220659138039e-05,54493089.3388806,5.46120190156253e-05,64400341.1231339,25.0152626037598
196.9162441,0.000186723402848,4960882.84265545,9.91991950360642e-05,14866043.6150548,7.83316429928007e-05,24773492.9647348,6.70705924763613e-05,34679595.9935474,6.14762787500481e-05,44586431.9069078,5.68901901916443e-05,54493088.3238335,5.46810525391762e-05,64400342.8555495,25.0057334899902
201.9735425,0.0001866948591269,4960882.9064597,9.92051301507808e-05,14866043.4898825,7.83169026401697e-05,24773493.1694919,6.70638368531848e-05,34679594.6874593,6.15273083570496e-05,44586433.6551467,5.68822851042038e-05,54493089.8343887,5.46949990315241e-05,64400344.1699575,25.0018310546875
207.0105124,0.0001867030742658,4960882.87047548,9.91994647949043e-05,14866043.4559776,7.83125519531464e-05,24773493.0840219,6.70449355676914e-05,34679595.4158431,6.16287623096249e-05,44586431.8819772,5.69474934248655e-05,54493089.9006899,5.44401497060668e-05,64400339.03661,24.995626449585
212.0512669,0.0001866706464486,4960882.88651156,9.92016474600688e-05,14866043.4656767,7.8304926145594e-05,24773493.1330906,6.70510515495152e-05,34679595.0424355,6.14730057382698e-05,44586433.3271853,5.69164732956505e-05,54493089.4553327,5.47870093842476e-05,64400342.2160037,24.9968795776367
217.1006309,0.0001867177701112,4960882.87411184,9.92038180701413e-05,14866043.5001327,7.83015503965422e-05,24773493.1853851,6.70657834983898e-05,34679594.922919,6.15437357535644e-05,44586433.6238195,5.69561381220137e-05,54493089.0475587,5.45550124214719e-05,64400341.2304862,25.0096817016602
222.1479914,0.0001866716403884,4960882.91725445,9.9235042362318e-05,14866043.378511,7.83152134435917e-05,24773493.1314067,6.7044308328284e-05,34679594.6725897,6.15361156460091e-05,44586434.5095266,5.68983277200423e-05,54493088.5436612,5.47128579213087e-05,64400339.8440737,24.9954814910889
227.1893361,0.0001866854564757,4960882.87768508,9.919290328674e-05,14866043.4341448,7.83076109554832e-05,24773493.2973949,6.70633178004997e-05,34679595.4830551,6.15946859018179e-05,44586434.7798727,5.69486204894469e-05,54493087.5064092,5.4682499949887e-05,64400344.3346849,24.9974994659424
232.2353136,0.0001866861446371,4960882.7803554,9.91955679656346e-05,14866043.5283908,7.83147242272202e-05,24773493.1221932,6.71097323788412e-05,34679595.4610424,6.14371712430815e-05,44586434.14201,5.69579382625403e-05,54493088.9993896,5.46936880814478e-05,64400343.9817555,25.0018653869629
237.28233,0.0001866909921056,4960882.88229095,9.91989546440166e-05,14866043.4270533,7.83050821203828e-05,24773493.2733587,6.70283666555475e-05,34679595.1657277,6.1402023238465e-05,44586433.8469855,5.69609449679482e-05,54493087.7630176,5.47527572139389e-05,64400344.5909198,24.9935531616211
242.3165493,0.0001867078700303,4960882.81907588,9.92018412578672e-05,14866043.4307061,7.82892869608774e-05,24773493.0600232,6.71082015791092e-05,34679595.217552,6.15161872605316e-05,44586434.0510655,5.70074176309385e-05,54493088.6409897,5.44447382437611e-05,64400342.0987244,24.997465133667
247.3682027,0.0001866914969054,4960882.89116597,9.91844383681966e-05,14866043.4384761,7.83043020035465e-05,24773493.0467197,6.70042474130627e-05,34679596.2591556,6.14991779723988e-05,44586433.6147685,5.69470265145249e-05,54493089.9832206,5.47624910120593e-05,64400340.8184344,24.9947738647461
252.4215653,0.0001867085025349,4960882.83597774,9.92031292803731e-05,14866043.402443,7.83183216655326e-05,24773493.1751015,6.70850068070262e-05,34679594.6768745,6.14801809224527e-05,44586432.5293308,5.6874571080886e-05,54493088.7603805,5.44477718746935e-05,64400344.1404238,24.9968891143799
257.4727075,0.0001867262455887,4960882.81001965,9.91794181699622e-05,14866043.4525338,7.8314188493162e-05,24773493.3209547,6.70640982620499e-05,34679594.9977373,6.1514878210335e-05,44586431.9461579,5.6929894127831e-05,54493087.2872803,5.47143560959288e-05,64400338.7237896,24.997745513916
262.5205097,0.0001866978048091,4960882.83031926,9.92107886321984e-05,14866043.5456571,7.83050292593312e-05,24773493.2565805,6.70505214136245e-05,34679595.2103934,6.14708199214683e-05,44586430.6664909,5.69606397428393e-05,54493087.4619335,5.4680884490806e-05,64400341.4065475,24.994441986084
267.5727186,0.0001866790281215,4960882.82089106,9.91975498615986e-05,14866043.4290507,7.83162135502691e-05,24773493.0868118,6.71004687432901e-05,34679596.0368843,6.13966632681796e-05,44586432.5098323,5.69875631960255e-05,54493087.9608786,5.46349545262677e-05,64400343.0688738,24.9945449829102
272.6197237,0.0001867184948658,4960882.90850219,9.91883202321099e-05,14866043.5446619,7.82869784429291e-05,24773493.1171417,6.70135016911265e-05,34679595.7655776,6.15243584282978e-05,44586430.9254255,5.6979193027472e-05,54493087.399247,5.48332406986297e-05,64400343.809044,24.9848899841309
277.6672366,0.0001866906735357,4960882.77583728,9.92204568806884e-05,14866043.4657142,7.82859524880617e-05,24773493.1617304,6.70806873467042e-05,34679594.8348755,6.14600455151721e-05,44586434.0072452,5.68989175870164e-05,54493089.060734,5.45643295461207e-05,64400341.9717734,24.9941806793213
282.7242034,0.0001866962200331,4960882.80982519,9.91993274309999e-05,14866043.4109239,7.8284226912811e-05,24773493.2167633,6.69818525884154e-05,34679595.4322717,6.16537143714557e-05,44586432.9545409,5.6956961099642e-05,54493088.2285051,5.47568621154214e-05,64400339.3986482,24.9935493469238
287.7714381,0.0001866663491787,4960882.85331442,9.91859700491863e-05,14866043.3246139,7.82722185531086e-05,24773493.1700038,6.7018431824713e-05,34679594.7978939,6.15112579765638e-05,44586431.8966655,5.69394928167751e-05,54493088.9082289,5.45383824896537e-05,64400342.2842336,25.0090408325195
292.8245653,0.0001867059305144,4960882.85995464,9.91796586110017e-05,14866043.3514017,7.82884427220898e-05,24773492.7783956,6.70432922180074e-05,34679595.3998248,6.14029001092462e-05,44586434.7526165,5.69540108703645e-05,54493088.199238,5.46789418695098e-05,64400338.7185923,25.0019702911377
297.867053,0.0001866906403687,4960882.84586837,9.91775028709668e-05,14866043.4580343,7.82850878946129e-05,24773493.2352715,6.70438245447166e-05,34679595.3730879,6.13435344528132e-05,44586432.9403311,5.69151221740896e-05,54493089.4967773,5.46794924882556e-05,64400342.803103,24.9960327148438
302.9113421,0.0001866647587709,4960882.86593461,9.91922977549503e-05,14866043.633801,7.82859978662084e-05,24773493.1927359,6.70962415066836e-05,34679595.3972329,6.13769124054254e-05,44586432.5595259,5.68940098248006e-05,54493087.7031296,5.46975106103122e-05,64400341.5799212,25.0030994415283
307.9535711,0.0001866966023998,4960882.92315953,9.91805684615307e-05,14866043.4458533,7.83110193514275e-05,24773493.2987843,6.6980261993961e-05,34679595.5060865,6.14452760144556e-05,44586430.3965159,5.69011880275729e-05,54493088.8097833,5.46376880825821e-05,64400341.9453312,24.9870948791504
313.0005008,0.0001866446759606,4960882.90554539,9.91909389634981e-05,14866043.418393,7.8287412552257e-05,24773493.2578458,6.70490843027177e-05,34679594.8065769,6.14608420997277e-05,44586431.1013273,5.69820581066085e-05,54493087.1866717,5.45098624436011e-05,64400343.4537895,25.0078201293945
318.0359892,0.0001866888464649,4960882.83672355,9.91889820161878e-05,14866043.5561872,7.82912592667139e-05,24773493.2943333,6.695975850374e-05,34679596.150466,6.14944479845033e-05,44586432.9409334,5.70169022392894e-05,54493089.0148027,5.45723533243399e-05,64400338.4192515,25.007942199707
323.0867477,0.0001866880601309,4960882.88834026,9.91825712871005e-05,14866043.6182325,7.83200221935308e-05,24773493.3198,6.70686257532807e-05,34679594.6594751,6.14923342170802e-05,44586432.4505413,5.69795357363279e-05,54493088.3103038,5.45072830117739e-05,64400346.0824664,24.9992504119873
328.136106,0.0001866569027616,4960882.91217757,9.9186071257742e-05,14866043.3019114,7.83206706450375e-05,24773493.2267918,6.703449235548e-05,34679595.3123902,6.14074022034037e-05,44586431.7855032,5.68394745757744e-05,54493088.091318,5.47339249253886e-05,64400338.1270695,24.9930057525635
333.1736185,0.0001866931775645,4960882.93059753,9.91766592343359e-05,14866043.4944268,7.82824342213801e-05,24773493.2583587,6.70474769463462e-05,34679595.5448953,6.13802287955007e-05,44586433.7079973,5.69039576904957e-05,54493090.2059867,5.46275936320982e-05,64400341.7380752,24.9993381500244
338.2246021,0.0001866494394356,4960882.85908291,9.91686331687813e-05,14866043.4374251,7.82911351932995e-05,24773493.3190956,6.70604566124747e-05,34679595.887794,6.15377599158592e-05,44586432.0493261,5.69302459986676e-05,54493087.1802989,5.4624367655184e-05,64400340.9944898,25.0035057067871
343.2808674,0.0001867252778093,4960882.862035,9.91794973102729e-05,14866043.4485696,7.82754079079651e-05,24773493.0604384,6.70312221323179e-05,34679595.542415,6.14436596838585e-05,44586431.4404934,5.6926656322598e-05,54493088.9535524,5.46468509141583e-05,64400340.8850907,24.989631652832
348.3277927,0.0001866733656707,4960882.84975851,9.92077580534458e-05,14866043.396575,7.82677073082718e-05,24773493.0873294,6.70583925788837e-05,34679594.5483309,6.13142808887711e-05,44586433.5853094,5.69210560852726e-05,54493087.6429195,5.46447622004925e-05,64400344.4707737,24.9999580383301
353.3609702,0.0001866853201404,4960882.84092448,9.91780663614782e-05,14866043.2971744,7.82945113735579e-05,24773493.1237428,6.70194305838054e-05,34679595.8455103,6.15783596387297e-05,44586433.0560867,5.70148420037632e-05,54493087.7061537,5.45750676801224e-05,64400340.6750268,25.0017433166504
358.398234,0.0001866622889839,4960882.64410198,9.91906023409241e-05,14866042.2488687,7.83656055055997e-05,24773490.2477781,6.71205119001933e-05,34679589.1399648,6.15642503207496e-05,44586426.1207761,5.70376008751668e-05,54493079.2049054,5.47072359766029e-05,64400336.2006894,24.9947471618652
363.4423181,0.0001867605111817,4960880.59433929,9.94307486408809e-05,14866034.6741727,7.86180377116847e-05,24773479.0868447,6.7431237258758e-05,34679577.3951387,6.16809858669774e-05,44586413.1089913,5.73162943815773e-05,54493061.9808413,5.51054404683877e-05,64400305.4530215,25.0054225921631
368.4929634,0.000186982878349,4960876.54266504,9.97897229397641e-05,14866025.2621351,7.90274946872225e-05,24773465.2263906,6.78129034714917e-05,34679558.5188235,6.23055151424277e-05,44586384.3064377,5.77544688302277e-05,54493026.9839461,5.54675032265046e-05,64400270.089982,24.9880771636963
373.542618,0.0001871515416265,4960873.76634286,0.0001000998656321,14866016.0908386,7.94852835861152e-05,24773450.0742278,6.82971732660218e-05,34679538.8147368,6.25842333181351e-05,44586368.2038723,5.80174980233723e-05,54493017.4706181,5.56326096947964e-05,64400261.7353519,25.0168380737305
378.5867592,0.0001873838181873,4960870.15538227,0.0001005749847622,14866005.1679085,7.98580625119313e-05,24773436.624515,6.85222981933918e-05,34679525.0518089,6.293862703581e-05,44586346.2448554,5.84156529264888e-05,54492980.5657061,5.62019848265113e-05,64400207.5092372,24.997974395752
383.6409571,0.0001878974909849,4960865.64727144,0.0001007976586531,14865994.5028833,8.00766357633115e-05,24773417.8774629,6.88381515268168e-05,34679494.8982705,6.33011900742564e-05,44586305.3162872,5.88858376331351e-05,54492929.8262213,5.67856595676098e-05,64400160.6128136,25.0066261291504
388.6867781,0.0001881159897892,4960863.64358223,0.0001009173859969,14865986.5377703,8.02516325357686e-05,24773402.6446195,6.91332594200427e-05,34679474.5483523,6.3462634544158e-05,44586287.3436515,5.9150801704699e-05,54492912.8199746,5.67581296471559e-05,64400131.3837098,25.0011444091797
393.7382658,0.000188294647046,4960861.14341299,0.0001010823518474,14865980.3655482,8.03028665803965e-05,24773397.1019442,6.89681285914822e-05,34679468.9294162,6.36634480930451e-05,44586275.2263327,5.91390276995685e-05,54492895.7372544,5.70049424487694e-05,64400113.9078314,24.9815711975098
398.7932845,0.0001883978055141,4960860.77457872,0.000100985496924,14865980.2749247,8.01542658334307e-05,24773394.313492,6.90375647865849e-05,34679459.9293256,6.36700889243815e-05,44586263.1966386,5.92542567348298e-05,54492876.6089503,5.69497672102119e-05,64400095.6709269,25.0070056915283
403.828058,0.0001883760838774,4960860.82860895,0.0001009532922445,14865977.6611043,8.02409472628344e-05,24773386.9253254,6.91753564303675e-05,34679452.4468854,6.378245700719e-05,44586257.1484481,5.92200736409512e-05,54492880.2456164,5.7015339206657e-05,64400092.5167623,24.979133605957
408.8823399,0.0001885068135009,4960859.4249567,0.000101060333535,14865975.1911165,8.01464040158023e-05,24773388.1447169,6.90103292262166e-05,34679455.1458226,6.34953792322531e-05,44586257.6214819,5.91794433215895e-05,54492870.1905807,5.70976692698619e-05,64400077.4479011,24.9969959259033
413.9271945,0.000188484974109,4960860.12445424,0.0001008928585925,14865977.502077,8.0073039032912e-05,24773387.9504355,6.90164364541325e-05,34679450.1381799,6.3638203653999e-05,44586244.4670071,5.92827268038021e-05,54492859.4880114,5.70308173642629e-05,64400078.120901,25.0048065185547
418.9647687,0.0001883995553509,4960860.48788383,0.0001008984877799,14865975.9552678,8.00863922813272e-05,24773382.617206,6.89727291561926e-05,34679445.827653,6.34650864042819e-05,44586250.8115527,5.91054167636826e-05,54492867.6898874,5.70029414429316e-05,64400079.593196,24.9962100982666
424.021911,0.0001885137621294,4960859.73562566,0.0001009196101999,14865975.7558592,7.99700980387872e-05,24773387.5415598,6.88961185946708e-05,34679453.0465726,6.34130402314395e-05,44586252.8795047,5.91280356327637e-05,54492860.3712198,5.68322488515528e-05,64400065.6613258,25.0102920532227
429.0743965,0.0001884710233693,4960861.30949937,0.0001007679190333,14865979.4582155,7.98478212157478e-05,24773389.7015758,6.87531256602567e-05,34679450.2347167,6.35453843143278e-05,44586244.6271077,5.9174810823894e-05,54492861.3600314,5.70121467208949e-05,64400078.4015258,25.0027637481689
434.1052811,0.0001883558669825,4960862.01216895,0.0001007143828381,14865979.3590176,7.98575192163746e-05,24773388.4898679,6.87901713291388e-05,34679453.6108435,6.32477701290171e-05,44586256.1395483,5.89727803068897e-05,54492872.6767093,5.65960817878152e-05,64400082.7096289,25.000186920166
439.1518596,0.0001884138183147,4960862.00591069,0.0001007108393436,14865981.7891464,7.97534094745222e-05,24773396.0512508,6.86227032898382e-05,34679461.4495772,6.31456416078546e-05,44586259.6114469,5.89320953578443e-05,54492870.8585622,5.6873684436254e-05,64400074.2077652,24.9967956542969
444.1966632,0.0001883615661219,4960863.52546226,0.0001006317111312,14865985.1122532,7.96586547204144e-05,24773398.0005807,6.86148915402987e-05,34679460.4967494,6.32650074169024e-05,44586257.3930437,5.89456583681933e-05,54492874.9334472,5.67946457824295e-05,64400090.1905957,24.999137878418
449.2378176,0.0001883070527343,4960863.80244094,0.0001006480766772,14865984.5921974,7.97460926999424e-05,24773396.7658866,6.8610334884519e-05,34679463.0245635,6.31305646603106e-05,44586268.5977785,5.89376073532177e-05,54492882.6651335,5.681978315628e-05,64400091.7794655,24.986457824707
454.2786537,0.0001883480123324,4960863.35922972,0.0001006553885762,14865985.6331371,7.96601075891283e-05,24773401.0262768,6.85436182399775e-05,34679466.8474875,6.30655037156472e-05,44586265.735139,5.89631900861405e-05,54492874.5237506,5.68849667629945e-05,64400083.950147,25.0198192596436
459.3228305,0.0001883155503461,4960863.97461334,0.0001005941098902,14865985.8553902,7.96900248870691e-05,24773398.6666117,6.8636601191159e-05,34679458.994182,6.32206085094166e-05,44586257.547386,5.90162777848198e-05,54492872.2419103,5.66378391456304e-05,64400089.1294068,25.0165939331055
464.3547184,0.0001883095711381,4960863.46531785,0.0001006591042024,14865982.8113534,7.98024795569866e-05,24773394.1705735,6.8600157666499e-05,34679460.3162922,6.32055391535771e-05,44586263.1025146,5.9006489368982e-05,54492875.596457,5.67875833078226e-05,64400080.2856792,24.9920692443848
469.3905427,0.0001884070928576,4960862.76611881,0.0001006880414633,14865983.1148706,7.97314431699749e-05,24773397.3760416,6.86109732947645e-05,34679460.5659083,6.32394502221682e-05,44586260.7000438,5.90539042864325e-05,54492864.8584292,5.706073312438e-05,64400073.5535431,25.0066719055176
474.432395,0.0001883642356042,4960863.15972693,0.0001006542418855,14865983.27457,7.97241424179641e-05,24773394.0670922,6.87287602183615e-05,34679453.2782502,6.32301045990204e-05,44586253.1642897,5.91565124080389e-05,54492865.423175,5.68934119625085e-05,64400075.4647595,24.9929676055908
479.4914338,0.0001883893424992,4960863.34358098,0.0001006644080986,14865986.0730936,7.96201910596732e-05,24773403.5622458,6.84714867064353e-05,34679473.2060824,6.30976070713196e-05,44586280.5965647,5.87851179254653e-05,54492901.735622,5.66326499274677e-05,64400117.5548372,24.9934177398682
484.5282051,0.0001881496175598,4960867.76609189,0.0001004053706361,14865997.9991014,7.94617818000065e-05,24773419.9616269,6.83172337113684e-05,34679491.743933,6.31415092767037e-05,44586300.4111927,5.87275787261245e-05,54492918.349164,5.65780597103333e-05,64400136.9633865,24.9966945648193
