Time,fundamental_dis,fundamental_freq,3rd_dis,3rd_freq,5th_dis,5th_freq,7th_dis,7th_freq,9th_dis,9th_freq,11th_dis,11th_freq,13th_dis,13th_freq,Temp
55.4654799,0.0003391928206999,4998264.51031319,0.0001638218032378,14973129.5519265,0.0001282081046194,24948804.8282492,0.00010578571114,34922999.6302432,9.55209101932009e-05,44898695.3116527,8.51096413333061e-05,54874426.7563488,,64851597.405426,25.0044631958008
60.5200054,0.0003392379247376,4998264.60101834,0.0001638095809339,14973129.1280313,0.0001281839522449,24948804.6715554,0.0001058118033877,34922997.606473,9.564521654071e-05,44898694.3604816,8.49660942402247e-05,54874429.0740303,,64851577.5167273,25.0030765533447
65.5625209,0.0003392649398366,4998264.57935381,0.000163843768313,14973129.3766657,0.0001281716737368,24948804.41117,0.0001058221555736,34922998.5763626,9.54922025780109e-05,44898695.6311092,8.46018517769158e-05,54874434.5095549,,64851608.3896272,24.9895763397217
70.5965308,0.0003392462228626,4998264.61854007,0.0001638884933918,14973129.507274,0.000128113908088,24948805.3076719,0.0001057542189796,34922996.9927427,9.57033716700906e-05,44898695.2709393,8.48363358583548e-05,54874426.7590349,,64851542.3272183,25.0000038146973
75.6365714,0.0003393357692994,4998264.66235253,0.0001638204229014,14973129.2574922,0.0001282131073039,24948804.7102614,0.0001058841341944,34922997.6274463,9.55867135351439e-05,44898697.0001859,8.48288627228792e-05,54874431.2868275,,64851560.7362974,24.9999961853027
80.6794068,0.0003392266784375,4998264.65654439,0.0001637943224937,14973129.4414811,0.0001281049314034,24948804.9917739,0.0001058532687072,34922998.3037804,9.55560833303911e-05,44898697.11696,8.50487352993791e-05,54874432.4333596,,64851521.1677189,24.9865589141846
85.7148914,0.0003392024586004,4998264.54179866,0.0001638802879675,14973129.2396259,0.0001281998351848,24948804.6239637,0.0001058492825572,34922998.6698841,9.58498466524976e-05,44898694.9153386,8.51249427100117e-05,54874431.6652035,,64851588.5042301,25.015510559082
90.7398498,0.0003392281575824,4998264.63059457,0.000163798129259,14973129.2291438,0.0001281997055739,24948804.4342837,0.0001057258664254,34922997.7292825,9.53985270569452e-05,44898696.2903097,8.50038884871733e-05,54874430.6923878,,64851530.8203687,24.9972534179688
95.7840939,0.0003392329025845,4998264.59628666,0.0001637801160438,14973129.374097,0.000128165070133,24948805.2440466,0.0001059232868106,34922997.7682339,9.56241711630521e-05,44898693.8960055,8.47873921805447e-05,54874430.0890458,,64851603.98955,24.9929122924805
100.8282557,0.0003392829787813,4998264.81995838,0.0001638064171747,14973129.3937485,0.0001281453240206,24948805.0550512,0.0001059103199707,34923000.0947637,9.55919309271351e-05,44898691.0569466,8.50949611670399e-05,54874426.1763879,,64851530.227875,24.987434387207
105.8627317,0.0003393161886855,4998264.57519356,0.0001637708020677,14973129.3244707,0.0001281548904206,24948804.9342001,0.000105742229456,34922996.7370063,9.57325134888357e-05,44898693.0505453,8.50666130000884e-05,54874427.9248338,,64851543.3685421,25.0056209564209
110.8972387,0.0003393107750379,4998264.62953052,0.0001638124394194,14973129.3424101,0.0001280948098352,24948804.8317246,0.0001059287764293,34922998.6504041,9.56120864835644e-05,44898695.8684051,8.4875233566866e-05,54874438.1575564,,64851584.0856547,24.990852355957
115.944881,0.0003392331047701,4998264.63892358,0.0001637775647546,14973129.0783389,0.0001282312585796,24948804.046942,0.000105818836636,34922998.2071533,9.54894104862895e-05,44898695.5170298,8.50682614520309e-05,54874429.8298996,,64851600.2288239,24.9923915863037
120.9770424,0.00033919640576,4998264.54055705,0.0001637792358084,14973129.0165691,0.0001281531222374,24948805.0596726,0.000105853302826,34922998.5060663,9.53753652726591e-05,44898692.5642121,8.50483913631951e-05,54874432.6392843,,64851613.2067522,25.0078926086426
126.0367564,0.0003392806067068,4998264.62335522,0.0001638295011212,14973129.2018378,0.0001281849179013,24948803.836584,0.0001058659566346,34922997.5926024,9.55809558765719e-05,44898697.8972967,8.49776542385921e-05,54874430.7474386,,64851583.0093033,25.0114402770996
131.0845458,0.0003393086832523,4998264.55558237,0.0001637628412681,14973128.9022445,0.0001281455394621,24948805.022027,0.0001059934340244,34922996.9490609,9.58073444053634e-05,44898695.3653746,8.50134604858724e-05,54874429.4721474,,64851595.5113769,24.9983177185059
136.134179,0.0003392782550774,4998264.69070222,0.0001638719973927,14973129.1842443,0.0001281772003754,24948804.5638324,0.0001057649482349,34922996.9285833,9.56053283236664e-05,44898692.7860712,8.49758646410493e-05,54874428.5981919,,64851574.1224951,24.9952621459961
141.1783387,0.0003392767256336,4998264.52531719,0.0001637984486868,14973129.5870918,0.000128073795129,24948804.6334683,0.0001058198125329,34922996.3807763,9.57182943417078e-05,44898697.6479693,8.49802539579875e-05,54874432.6748534,,64851550.2467169,25.0058689117432
146.2291202,0.0003392542977767,4998264.69764752,0.0001637740029216,14973129.0072148,0.0001282236468246,24948804.3628698,0.0001057709968598,34922997.4096378,9.57678205367667e-05,44898694.0351443,8.51713714240172e-05,54874428.3991987,,64851547.2581145,24.9863052368164
151.2890746,0.0003392697785058,4998264.7381201,0.0001638741603604,14973129.3346071,0.0001281421419668,24948805.1445757,0.0001059564930918,34922999.0373051,9.54781972207223e-05,44898694.0738124,8.50912447540388e-05,54874429.0305781,,64851554.4266894,25.0020885467529
156.3361506,0.0003391997740325,4998264.60129927,0.0001637924908661,14973129.0856138,0.0001282374020327,24948804.7486693,0.0001057786769754,34922997.040996,9.56100234851979e-05,44898696.4637667,8.49333022204472e-05,54874434.4243122,,64851601.0655977,24.9920864105225
161.3671386,0.0003392908194115,4998264.67164311,0.0001638090796019,14973129.4103184,0.0001281690597224,24948804.4540679,0.00010580482139,34922997.8510297,9.54232524874112e-05,44898691.4833843,8.49995724680249e-05,54874428.4805957,,64851550.1572646,24.9961318969727
166.4028296,0.0003392056583334,4998264.78508692,0.0001638078741824,14973129.1629575,0.0001282351395697,24948804.6105181,0.0001059629645181,34922997.5824862,9.57425212291825e-05,44898689.1199764,8.50759056404689e-05,54874427.8989233,,64851556.6170882,24.9878978729248
171.4469859,0.0003392157443482,4998264.50327646,0.0001638889666636,14973129.0726026,0.0001281828302809,24948804.5634065,0.0001058994396814,34922997.1924847,9.55042316775951e-05,44898696.6475144,8.49699198370617e-05,54874435.0349699,,64851551.5926742,24.9949054718018
176.5014427,0.0003392593832346,4998264.69663231,0.0001638541091064,14973129.1627096,0.0001282043730197,24948804.2095509,0.0001058089292083,34922998.5209942,9.55774775219147e-05,44898694.9862987,8.48814856082643e-05,54874432.1215122,,64851611.7880448,24.9977874755859
181.5411404,0.0003392514816628,4998264.71296988,0.0001637720592593,14973129.325626,0.0001281560587499,24948805.3653612,0.0001058519717665,34922997.2113959,9.58592460421022e-05,44898694.4132408,8.49859444026142e-05,54874434.0351119,,64851560.0597257,25.0038318634033
186.5867051,0.0003392477567823,4998264.58356986,0.0001638203349109,14973129.08476,0.0001280968978702,24948804.9040045,0.0001057977224131,34922997.9088641,9.56287597872649e-05,44898692.915699,8.50296604288565e-05,54874431.9494776,,64851601.4594383,24.9940910339355
191.6284183,0.0003392027494351,4998264.86163343,0.0001637865379051,14973129.0825407,0.0001281562989793,24948804.35452,0.000105860624074,34922997.168722,9.55759956085005e-05,44898692.6006322,8.49578495880065e-05,54874428.5914892,,64851544.9534764,25.0065441131592
196.6721534,0.0003392589623817,4998264.63973129,0.0001638727061301,14973129.3891311,0.0001281565817011,24948804.6899888,0.000105870467216,34922997.8877788,9.5543310617061e-05,44898696.4115776,8.49723917727044e-05,54874434.0591846,,64851608.185139,24.9950180053711
201.7159097,0.0003392199757692,4998264.76773852,0.0001638627630515,14973129.3405327,0.0001281597468547,24948804.7534429,0.0001057761778815,34922996.8484013,9.57756461839956e-05,44898697.351957,8.48589697081909e-05,54874430.0706402,,64851588.7738073,24.9907131195068
206.7624656,0.0003392766252172,4998264.55218868,0.0001638769574567,14973128.8286897,0.0001282292912367,24948803.9733286,0.0001058701420431,34922997.1795271,9.56779120923857e-05,44898693.3749422,8.50670696119372e-05,54874430.2907702,,64851570.5918611,25.0104579925537
211.8035262,0.0003392559382808,4998264.83975619,0.0001638606936855,14973129.347792,0.0001281401912283,24948804.4151363,0.000105838314661,34922996.6679565,9.57444776798637e-05,44898693.5390574,8.48400478326523e-05,54874433.7189672,,64851545.4244461,25.0004501342773
216.8433606,0.0003392056868963,4998264.69220079,0.0001638224469606,14973129.55219,0.0001282076930595,24948804.5336745,0.0001058160850416,34922998.0692761,9.56149386089851e-05,44898695.120837,8.50894506273789e-05,54874432.2481308,,64851590.2188932,24.9939308166504
221.8772117,0.0003393487029871,4998264.72967297,0.0001638160933625,14973129.0331452,0.000128171275288,24948804.2848732,0.0001057641393053,34922998.0688043,9.56848360199005e-05,44898695.5632662,8.48204494779211e-05,54874429.063927,,64851536.5088433,24.9990367889404
226.9371778,0.0003391802680095,4998264.60742194,0.0001638431555412,14973129.0187186,0.0001282211651779,24948804.6715487,0.0001056652128493,34922996.4738521,9.55835018513169e-05,44898696.3683599,8.51340757044032e-05,54874430.7974028,,64851574.1351855,24.9963207244873
231.9810713,0.0003392562186184,4998264.59968093,0.000163871321727,14973129.3014271,0.0001281478859058,24948804.8839993,0.0001057725051705,34922998.1826202,9.56118903154035e-05,44898697.4662452,8.51081686072215e-05,54874430.4606807,,64851537.4112385,24.9940967559814
237.0149587,0.0003392608053599,4998264.66257771,0.0001638744645591,14973129.1423915,0.0001282334764518,24948804.6487045,0.0001058620225083,34922997.4236406,9.55704716580244e-05,44898691.3138365,8.50445177502011e-05,54874432.8112638,,64851572.8525781,24.9937953948975
242.0540542,0.0003393051758292,4998264.76733197,0.0001638089345688,14973129.439307,0.000128223086711,24948805.1126608,0.0001058155340155,34922998.2351822,9.57850521189023e-05,44898695.3019357,8.51324925340476e-05,54874432.4850872,,64851574.8543324,25.0187759399414
247.0881517,0.0003392347501497,4998264.64044423,0.0001637939108616,14973129.1523816,0.0001281671467262,24948804.9360237,0.0001056948400405,34922998.7402593,9.56219034381524e-05,44898694.4356148,8.49676951090329e-05,54874431.0694403,,64851524.9499967,25.0005893707275
252.1338797,0.0003391639081761,4998264.67360339,0.0001638080792377,14973129.1598011,0.0001280838130535,24948804.8170642,0.0001057035185659,34922995.8530529,9.54891052730609e-05,44898692.2649799,8.50280146444506e-05,54874431.5436443,,64851581.6329358,24.9934520721436
257.18413,0.0003392111449793,4998264.57591177,0.0001638162338436,14973129.242992,0.0001282032514891,24948804.8804325,0.0001057979198864,34922998.6585646,9.5407063784622e-05,44898694.6008067,8.49607723500472e-05,54874431.7495369,,64851577.078207,25.0041446685791
262.228316,0.0003392211973663,4998264.56772053,0.0001638336259194,14973129.4991348,0.0001282705602837,24948805.2046751,0.0001058524323587,34922997.2111108,9.55840401728368e-05,44898696.3083321,8.50278383836791e-05,54874430.8374713,,64851545.2025906,24.989875793457
267.2783235,0.0003392382641145,4998264.59590372,0.0001638861776648,14973129.3134157,0.0001281792120868,24948804.5422722,0.0001056800903382,34922997.3150856,9.56262699805185e-05,44898692.4750663,8.48023405864271e-05,54874429.0791295,,64851552.3273694,25.0061740875244
272.3236258,0.0003392007420832,4998264.60859259,0.0001637688693972,14973129.0507648,0.0001281692324347,24948805.2016477,0.0001058573809266,34922996.1124972,9.5650592546473e-05,44898697.0700014,8.48565557492636e-05,54874427.3423317,,64851580.4410421,24.9967708587646
277.3560061,0.0003392465343784,4998264.63879709,0.0001638426865921,14973129.0472354,0.000128176626806,24948804.4342766,0.0001058084291538,34922998.3213352,9.55379917171207e-05,44898690.5180624,8.50286016166847e-05,54874434.2901423,,64851545.2887153,25.0011196136475
282.3964119,0.000339251542306,4998264.48505279,0.0001638432826248,14973129.4248092,0.0001282126304978,24948804.6365769,0.0001057957242409,34922999.0969422,9.5746227429766e-05,44898691.4752144,8.48734602571781e-05,54874433.5352247,,64851588.6326118,24.9850330352783
287.4560712,0.0003392491489014,4998264.53308854,0.0001638145163687,14973128.9071323,0.0001281513016967,24948804.2048323,0.0001057529098458,34922997.3617692,9.5686299916068e-05,44898696.8681566,8.50378460670135e-05,54874432.8449457,,64851591.1176152,25.0137329101563
292.5070668,0.0003392641129502,4998264.54702879,0.0001638208691555,14973128.9346565,0.0001282834579666,24948804.9227753,0.0001057271256367,34922997.3252363,9.56020062638895e-05,44898695.3316458,8.51049238955636e-05,54874427.6531679,,64851613.6535185,25.0110378265381
297.5459292,0.0003393254530667,4998264.57489781,0.0001638110730318,14973129.3301191,0.000128198029503,24948804.5553439,0.0001056494228659,34922995.6558414,9.55302581961915e-05,44898692.7816149,8.47938962386764e-05,54874431.8653542,,64851543.5481536,24.9941024780273
302.6057506,0.0003392454025607,4998264.69413538,0.0001638221881015,14973129.2349805,0.0001281915644924,24948805.3117251,0.0001057434453709,34922997.9833442,9.57599903617862e-05,44898693.7172176,8.51140121562731e-05,54874431.0942304,,64851562.6028919,25.0076122283936
307.6358877,0.0003392666644222,4998264.72267584,0.00016386475234,14973129.0851223,0.0001281526133236,24948805.2831323,0.0001058885614251,34922997.1803761,9.5511156904751e-05,44898693.4929061,8.50249843890752e-05,54874430.6391174,,64851577.4888822,25.015064239502
312.6778288,0.0003392728136143,4998264.53080403,0.000163870465319,14973128.8792652,0.0001281637940961,24948804.394983,0.0001057773909588,34922996.8246122,9.56865643285587e-05,44898696.8761951,8.50224683904124e-05,54874430.459497,,64851545.530376,25.0014038085938
317.7378026,0.0003391302667178,4998264.54027831,0.000163882214449,14973129.2874521,0.0001282286264151,24948804.4563834,0.000105866663794,34922997.0156551,9.53036020707899e-05,44898696.3649867,8.48934345522133e-05,54874428.8024694,,64851601.9723448,25.013204574585
322.7960405,0.0003393064470323,4998264.62371383,0.0001638590236943,14973129.145356,0.0001281872326311,24948804.433609,0.0001058666396832,34922998.4539929,9.55486937788168e-05,44898692.1846183,8.50702764093804e-05,54874431.8711002,,64851601.695007,24.9864711761475
327.8312177,0.000339197548885,4998264.61142226,0.0001638265308405,14973129.2569182,0.0001282845546432,24948804.2861978,0.0001057815527853,34922999.0750145,9.56857883133205e-05,44898694.2732558,8.52175977614354e-05,54874434.0719358,,64851551.8539462,24.9986190795898
332.8703444,0.0003392057924452,4998264.66631232,0.00016385284392,14973128.8743997,0.000128173636783,24948804.3990125,0.0001058371401073,34922997.5903194,9.5414017812418e-05,44898695.3459912,8.46917516901308e-05,54874433.9526491,,64851606.0856781,25.0147361755371
337.9118274,0.0003391682913287,4998264.54549755,0.000163836548116,14973129.0622951,0.0001282468467214,24948805.1230746,0.000105868860824,34922997.2122172,9.55934196257576e-05,44898696.3957371,8.49755026474826e-05,54874429.1523351,,64851573.799816,24.9987545013428
342.9657495,0.0003392712387409,4998264.61934657,0.0001638163366038,14973129.0761026,0.0001282015187564,24948804.6484095,0.0001057696660568,34922994.7844851,9.5567729180349e-05,44898689.6710009,8.47172068505629e-05,54874432.4409402,,64851572.8153621,24.9958419799805
348.0023226,0.00033929633375,4998264.6528766,0.0001637998927984,14973128.9622808,0.0001281895706725,24948805.0315616,0.0001059845631264,34922997.8629941,9.57364322033117e-05,44898695.6327624,8.49236073314667e-05,54874430.0716134,,64851526.7277186,25.0002403259277
353.046368,0.0003392469420293,4998264.60940944,0.0001638511418344,14973129.1453347,0.0001281365444442,24948804.5279598,0.0001057591223148,34922995.7231893,9.57082182509442e-05,44898694.4458777,8.48267226427115e-05,54874432.6412175,,64851623.8149367,25.0077438354492
358.0848845,0.000339235715424,4998264.64103531,0.000163812736321,14973129.2377522,0.0001282075515947,24948804.6065348,0.00010569182251,34922996.3555146,9.54062266102538e-05,44898696.5919208,8.50228484488351e-05,54874432.7116784,,64851547.7139847,24.9925403594971
363.1244805,0.0003392868583297,4998264.59796392,0.0001638360012582,14973129.1378548,0.0001282591522179,24948804.9341001,0.0001058077448819,34922997.3018582,9.55684877718071e-05,44898696.0007572,8.50090733159946e-05,54874429.1608294,,64851609.1808674,25.0072021484375
368.1697172,0.0003391992408188,4998264.68525286,0.0001638812368145,14973128.9282484,0.0001281457177884,24948805.0007706,0.0001056710632474,34922997.4252385,9.53396055469622e-05,44898693.3016483,8.49826786024967e-05,54874430.7328299,,64851564.916761,25.0066432952881
373.214511,0.0003392825995304,4998264.45710646,0.0001638143830759,14973128.9783373,0.0001280509881783,24948804.9393403,0.000105867183081,34922997.56832,9.56779176603947e-05,44898692.0412195,8.51174211736364e-05,54874432.9553133,,64851531.2358722,24.9992065429688
378.2610135,0.0003393223712752,4998264.8156418,0.0001638577833716,14973129.1968668,0.0001282680578606,24948804.8537485,0.0001057719559047,34922995.8673609,9.53159880393563e-05,44898697.3038764,8.50292194167061e-05,54874431.527845,,64851620.2793831,25.0034103393555
383.3056687,0.0003392217499326,4998264.58204715,0.0001638206601678,14973129.0981268,0.0001281680675113,24948805.1007204,0.000105919549699,34922996.0685692,9.54316916639814e-05,44898695.8223801,8.49258150538341e-05,54874432.6722831,,64851542.2043391,25.0046367645264
388.355606,0.000339245908798,4998264.65009671,0.000163839448418,14973129.0826477,0.000128231596371,24948804.4230533,0.0001058902341241,34922996.7371141,9.57982247007885e-05,44898692.4578897,8.50162848218205e-05,54874429.1559207,,64851518.0742071,24.9965381622314
393.3960362,0.0003392560925286,4998264.54796155,0.0001638725915402,14973129.2345893,0.0001282334185794,24948805.0201971,0.0001057447067078,34922999.2970479,9.54868183709324e-05,44898694.2019857,8.48256244972409e-05,54874433.9636652,,64851552.6281984,25.0092906951904
398.426131,0.0003392402774632,4998264.63396966,0.0001638557452606,14973129.3017412,0.0001282460181827,24948804.2247893,0.00010580852707,34922997.4813251,9.57024599965313e-05,44898693.2956133,8.49722211773121e-05,54874432.3180837,,64851458.0691995,24.9980869293213
403.4698179,0.0003391924503745,4998264.71396536,0.0001638307125131,14973129.2068612,0.0001282537453149,24948804.6546479,0.0001058381105117,34922999.7379527,9.55417788729464e-05,44898693.4011492,8.50924683185669e-05,54874427.0244112,,64851531.8667132,25.0051288604736
408.5133621,0.0003392144404171,4998264.73696631,0.0001638253958763,14973129.2729434,0.0001281825346981,24948805.1468218,0.0001057316029317,34922996.747918,9.55226270743756e-05,44898697.500937,8.49992901388419e-05,54874432.5818074,,64851589.0878439,24.9915065765381
413.5487012,0.0003392247586959,4998264.73509567,0.000163781856778,14973128.8533977,0.0001281051984481,24948804.7933698,0.0001058452741342,34922998.0016815,9.55395875352987e-05,44898691.5934205,8.49730837445865e-05,54874431.4685828,,64851501.6729033,24.9975166320801
418.58265,0.0003392543296984,4998264.65890865,0.0001637849165653,14973129.2488001,0.0001281943480925,24948804.4708376,0.0001058196815173,34922998.6747264,9.53763878630584e-05,44898696.5828221,8.50349753944321e-05,54874433.4657607,,64851588.2700791,24.9959182739258
423.6210215,0.0003392761338431,4998264.69245205,0.0001638270136693,14973128.8159999,0.0001281845989823,24948804.7697577,0.0001056960129268,34922998.6267697,9.55949714583528e-05,44898695.0711714,8.4895208081729e-05,54874430.1843363,,64851548.2317462,24.9924182891846
428.6709262,0.0003392617424241,4998264.65130829,0.0001638365278789,14973129.1841827,0.0001282080155965,24948804.1608552,0.0001059523924774,34922997.1161301,9.55358486463904e-05,44898699.653409,8.48983478429557e-05,54874432.5882897,,64851603.5031683,25.012580871582
433.7109143,0.0003392474057983,4998264.54687877,0.0001637776420436,14973129.0275205,0.0001281357637091,24948804.2949323,0.0001057673466666,34922996.7593678,9.56276981751203e-05,44898697.6852464,8.51518684288369e-05,54874428.1092296,,64851591.8774266,24.9865684509277
438.741644,0.0003392664782196,4998264.65935679,0.0001638357247632,14973128.9609823,0.0001281996954839,24948804.4652346,0.0001058795367989,34922995.5824269,9.56637496869813e-05,44898693.0996091,8.51141215364311e-05,54874427.1234252,,64851615.8743615,24.9985885620117
443.781061,0.0003392517496189,4998264.74823985,0.0001637776261259,14973129.2049899,0.0001281963215172,24948804.6482575,0.0001057065168099,34922997.1901499,9.55131100966564e-05,44898696.1815197,8.48786912390467e-05,54874430.9447529,,64851619.8585617,25.004280090332
448.8131996,0.0003392687371652,4998264.47451022,0.0001638612877679,14973128.8980878,0.0001282576277301,24948804.0305172,0.0001057975241685,34922996.0954405,9.56790200968506e-05,44898696.6708315,8.50181774362168e-05,54874428.2466275,,64851577.4335748,24.9890727996826
453.8437189,0.0003393347517357,4998264.57822547,0.0001638129957762,14973129.1432374,0.0001281813153833,24948804.7250766,0.0001058344411179,34922997.9950299,9.56338307210059e-05,44898691.2392327,8.50746152788509e-05,54874430.583659,,64851572.3918462,25.0021572113037
458.8840675,0.0003393164370427,4998264.67301767,0.0001638535596355,14973129.4620015,0.0001282156490497,24948804.4643922,0.0001058300725272,34922996.0060682,9.56536464137725e-05,44898696.7934381,8.48558542937472e-05,54874432.3518066,,64851589.4548087,25.0002288818359
463.9429867,0.0003393181544915,4998264.52426261,0.0001638569818838,14973128.7093348,0.0001281322819306,24948804.8326991,0.0001057051410361,34922996.3363871,9.59010231505529e-05,44898691.6913329,8.51155575099927e-05,54874428.5544702,,64851542.8449952,25.008903503418
468.9832135,0.0003392554023173,4998264.59552217,0.0001638129205824,14973128.9638365,0.000128235802786,24948804.3955088,0.0001058109217049,34922996.3686314,9.5475920213782e-05,44898699.2715191,8.50875010223868e-05,54874426.094107,,64851497.1132796,24.9890174865723
474.0250445,0.0003392690507687,4998264.50510296,0.0001638275217952,14973128.7913786,0.0001282060343439,24948804.0223493,0.0001058867667232,34922996.7324825,9.55204568737685e-05,44898691.3227966,8.49898931675909e-05,54874433.5579771,,64851611.3022538,24.996524810791
479.0770999,0.0003393103050012,4998264.57072517,0.0001637863054414,14973129.1197971,0.0001282458928706,24948803.9000441,0.0001059079212835,34922998.7901825,9.54620329576224e-05,44898696.3478492,8.48507473871196e-05,54874428.5943842,,64851568.1124477,25.0050315856934
484.1112002,0.0003392061117664,4998264.55751995,0.0001637599256625,14973129.1651213,0.000128168728116,24948805.2215651,0.0001058252884961,34922997.2087034,9.5314724775853e-05,44898691.7971984,8.52111623366055e-05,54874431.6095732,,64851620.0428345,25.0024547576904
489.148855,0.0003393528364675,4998264.47453629,0.0001638564145232,14973129.1527735,0.0001281671810828,24948803.940638,0.0001058064453126,34922997.429765,9.55693825362156e-05,44898693.793117,8.50778269728829e-05,54874428.2094148,,64851536.9869026,24.998556137085
494.1939278,0.0003392723448514,4998264.56871685,0.0001638532168231,14973128.9942607,0.0001282543634537,24948803.6189253,0.0001058481060234,34922996.8001696,9.55591473007291e-05,44898696.4956461,8.5091533651108e-05,54874433.1818163,,64851572.8932174,25.0111522674561
499.2342601,0.0003392453107425,4998264.63468301,0.0001637652310039,14973129.1032596,0.0001282427607142,24948804.0218603,0.0001057272918087,34922995.2890079,9.55209943977576e-05,44898693.3317565,8.47410115681063e-05,54874431.9881161,,64851565.2048175,24.99928855896
504.288352,0.0003392998693124,4998264.54956394,0.0001638427680439,14973128.8693473,0.0001282782145465,24948804.6890696,0.0001057876599206,34922997.1416875,9.53843198371914e-05,44898691.3839237,8.48379944221031e-05,54874433.6498821,,64851591.5863063,24.9890842437744
509.3420751,0.000339251048376,4998264.5893533,0.0001638130534604,14973129.0623555,0.000128152358562,24948804.5881906,0.0001057759341359,34922998.5049499,9.54070977324111e-05,44898694.7844248,8.48238337630374e-05,54874428.2524108,,64851588.9407217,25.0040988922119
514.3769077,0.0003392657913613,4998264.6861075,0.0001638363335113,14973128.9879421,0.0001281785302164,24948803.9745433,0.0001059567868635,34922997.0404532,9.55613970518203e-05,44898694.7014261,8.50181433825014e-05,54874429.0662449,,64851592.3259014,25.0065135955811
519.4216221,0.0003392695810482,4998264.68698277,0.0001637810648696,14973128.8042477,0.0001281783197053,24948804.8602383,0.000105694064909,34922998.071156,9.55278465597384e-05,44898692.495754,8.47047331255251e-05,54874430.258034,,64851562.4534629,24.9951705932617
524.478766,0.0003392642789181,4998264.45743706,0.0001637927455065,14973129.1081519,0.0001283224540753,24948804.9116382,0.0001058559496382,34922997.4316342,9.56564907532721e-05,44898690.356103,8.50885366981549e-05,54874429.4982444,,64851580.7334045,25.0023097991943
529.5229242,0.0003392716553243,4998264.68680233,0.0001638221059513,14973128.6570643,0.0001282198281401,24948804.5151829,0.0001057265902631,34922998.1792232,9.5742145282614e-05,44898693.0510594,8.50573237265305e-05,54874428.9501584,,64851588.2700112,25.0016613006592
534.5716021,0.0003392468052601,4998264.721068,0.0001639091270631,14973129.0297788,0.0001281933554538,24948805.2409749,0.0001057645758611,34922995.7978337,9.56264105417775e-05,44898692.9379236,8.51826215582558e-05,54874434.4598032,,64851594.3208183,24.9950065612793
539.6151506,0.0003392984164468,4998264.70264793,0.0001638186644846,14973128.7135757,0.0001282224661775,24948804.6251169,0.0001057630871493,34922999.3651363,9.55605443910886e-05,44898692.0933441,8.50840634174387e-05,54874427.8159555,,64851576.2570747,24.9893836975098
544.6583031,0.0003392347776607,4998264.51818157,0.0001638402507086,14973129.071398,0.0001282216182474,24948804.6132923,0.0001056044443568,34922997.4791619,9.51038911561387e-05,44898691.6024808,8.49608883533599e-05,54874431.0651277,,64851556.9457764,24.9918022155762
