Date,abs_time,Time,Temp,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis,Unnamed: 14,Unnamed: 15,Unnamed: 16
10/10/2022,16:12:41,1.565,37.02,4961790.38,0.000574348,14870945.79,0.00383534,24778881.85,0.00117412,34686666.06,0.001133993,44595156.08,0.0011487,,,
10/10/2022,16:12:42,2.818,37.02,4961790.57,0.000574393,14870924.11,0.003789293,24778884.45,0.001174807,34686669.25,0.001133553,44595160.15,0.00114808,,,
10/10/2022,16:12:43,3.9,37.02,4961790.64,0.00057444,14870953.04,0.003844473,24778887.05,0.00117538,34686672.45,0.001133253,44595163.71,0.001147113,,,
10/10/2022,16:12:45,5.186,37.02,4961790.73,0.00057448,14870985.86,0.00390756,24778889.33,0.001175507,34686675.29,0.001132633,44595167.38,0.001146193,,,
10/10/2022,16:12:46,6.456,37.02,4961790.81,0.000574521,14870978.8,0.00389082,24778891.82,0.0011762,34686677.94,0.00113186,44595171.15,0.00114608,,Baseline,
10/10/2022,16:12:47,7.695,37.02,4961790.86,0.00057457,14871013.34,0.0039575,24778894.01,0.001176567,34686680.47,0.00113064,44595174.86,0.00114608,,17:02:26 to 17:11:02,
10/10/2022,16:12:48,8.95,37.02,4961790.9,0.000574589,14871058.43,0.004045393,24778896.1,0.00117664,34686683.48,0.00113084,44595178.51,0.001146467,,,
10/10/2022,16:12:50,10.236,37.02,4961790.94,0.000574631,14871102.3,0.004130807,24778898.02,0.001177087,34686686.33,0.001130867,44595181.38,0.001146227,,,
10/10/2022,16:12:51,11.536,37.02,4961790.97,0.000574613,14871123.56,0.004171267,24778899.81,0.00117708,34686688.7,0.00113074,44595183.73,0.00114476,,,
10/10/2022,16:12:52,12.838,37.02,4961790.98,0.000574649,14871119.52,0.004161187,24778901.43,0.0011773,34686691.04,0.001130053,44595185.92,0.001144,,,
10/10/2022,16:12:54,14.138,37.02,4961791.05,0.000574694,14871116.41,0.00415302,24778902.74,0.00117712,34686692.91,0.001129793,44595187.88,0.00114326,,,
10/10/2022,16:12:55,15.254,37.02,4961791.08,0.000574689,14871129.37,0.004177373,24778903.93,0.001176967,34686694.68,0.001129167,44595189.88,0.001142667,,,
10/10/2022,16:12:56,16.586,37.01,4961791.09,0.00057471,14871125.43,0.004167867,24778905.11,0.001176973,34686696.28,0.001128793,44595191.73,0.0011423,,,
10/10/2022,16:12:57,17.866,37.01,4961791.1,0.000574755,14871156.3,0.004228273,24778906.14,0.001176747,34686697.63,0.001128153,44595193.41,0.00114198,,,
10/10/2022,16:12:59,19.11,37.01,4961791.08,0.000574778,14871162.12,0.004238387,24778907.18,0.001176807,34686698.9,0.00112708,44595194.91,0.00114164,,,
10/10/2022,16:13:00,20.38,37.02,4961791.07,0.000574816,14871144.16,0.00420122,24778908.19,0.00117662,34686700.14,0.00112644,44595196.56,0.001141493,,,
10/10/2022,16:13:01,21.651,37.01,4961791.11,0.000574794,14871115.92,0.004143507,24778909.33,0.001177087,34686701.25,0.001125467,44595198.06,0.001141113,,,
10/10/2022,16:13:02,22.997,37.01,4961791.2,0.000574794,14871112.31,0.004135173,24778910.06,0.00117698,34686702.39,0.001124693,44595199.22,0.00114042,,,
10/10/2022,16:13:04,24.237,37.02,4961791.13,0.000574814,14871114.07,0.004137473,24778911.25,0.00117758,34686703.94,0.001124747,44595200.42,0.001139713,,,
10/10/2022,16:13:05,25.539,37.01,4961791.16,0.000574856,14871152.78,0.004213867,24778912.2,0.001177913,34686704.85,0.001123573,44595201.56,0.001139013,,,
10/10/2022,16:13:06,26.808,37.01,4961791.17,0.000574877,14871182.28,0.004271913,24778912.86,0.00117772,34686706.38,0.001123587,44595202.72,0.00113854,,,
10/10/2022,16:13:08,28.064,37.01,4961791.23,0.000574867,14871142.63,0.004191527,24778913.48,0.00117748,34686707.82,0.001123607,44595203.98,0.001137973,,,
10/10/2022,16:13:09,29.411,37.01,4961791.21,0.000574907,14871172.39,0.00425016,24778914.53,0.001177873,34686708.9,0.001122907,44595205.16,0.001137707,,,
10/10/2022,16:13:10,30.698,37.01,4961791.24,0.000574948,14871172.14,0.004248827,24778915.64,0.001178513,34686710.11,0.00112288,44595206.19,0.001137107,,,
10/10/2022,16:13:11,31.92,37.01,4961791.25,0.000574955,14871209.81,0.004323367,24778916.73,0.001179153,34686711.24,0.001122647,44595207.29,0.00113674,,,
10/10/2022,16:13:13,33.253,37.01,4961791.26,0.000574972,14871230.25,0.004363327,24778917.7,0.001179453,34686712.31,0.001122607,44595208.45,0.001136567,,,
10/10/2022,16:13:14,34.54,37.01,4961791.26,0.000575011,14871226.67,0.0043554,24778918.82,0.001180093,34686713.32,0.00112248,44595209.43,0.00113604,,,
10/10/2022,16:13:15,35.84,37.01,4961791.27,0.000575045,14871189.25,0.004279673,24778919.72,0.0011804,34686714.56,0.00112292,44595210.41,0.001135613,,,
10/10/2022,16:13:17,37.11,37.01,4961791.33,0.000575084,14871176.22,0.00425292,24778920.13,0.00117986,34686715.54,0.001123033,44595211.37,0.0011352,,,
10/10/2022,16:13:18,38.427,37.01,4961791.36,0.000575107,14871168.95,0.00423756,24778921.17,0.001180387,34686716.54,0.001123067,44595212.16,0.001134487,,,
10/10/2022,16:13:19,39.73,37.01,4961791.27,0.000575128,14871197.86,0.004294607,24778922.09,0.00118084,34686717.56,0.001123207,44595213.05,0.00113402,,,
10/10/2022,16:13:20,40.983,37.01,4961791.31,0.000575131,14871199.38,0.00429684,24778922.32,0.001180027,34686718.66,0.0011235,44595213.86,0.001133273,,,
10/10/2022,16:13:22,42.348,37.01,4961791.28,0.000575126,14871200.67,0.004298807,24778923.22,0.00118062,34686719.62,0.001123427,44595214.74,0.00113284,,,
10/10/2022,16:13:23,43.664,37.01,4961791.29,0.000575149,14871197.91,0.004292513,24778923.97,0.001180793,34686720.69,0.0011237,44595215.52,0.001132293,,,
10/10/2022,16:13:24,44.92,37.01,4961791.35,0.000575179,14871207.02,0.004310047,24778924.87,0.001181393,34686721.73,0.001124067,44595216.3,0.00113182,,,
10/10/2022,16:13:26,46.205,37.01,4961791.2,0.000575149,14871171.62,0.0042386,24778925.62,0.001181713,34686722.59,0.001124293,44595217.24,0.001131827,,,
10/10/2022,16:13:27,47.54,37.01,4961791.22,0.000575175,14871172.97,0.004240507,24778926.24,0.00118182,34686723.53,0.001124467,44595218.02,0.001131247,,,
10/10/2022,16:13:28,48.746,37.01,4961791.28,0.000575164,14871143.98,0.00418184,24778926.83,0.00118194,34686724.54,0.001124873,44595218.76,0.00113088,,,
10/10/2022,16:13:30,50.077,37.01,4961791.22,0.000575186,14871117.19,0.004127553,24778927.47,0.00118222,34686725.5,0.001125253,44595219.42,0.001130047,,,
10/10/2022,16:13:31,51.302,37.01,4961791.3,0.000575211,14871086.45,0.00406544,24778928.2,0.001182567,34686726.49,0.001125693,44595220.25,0.00112982,,,
10/10/2022,16:13:32,52.65,37.01,4961791.45,0.000575241,14871077.35,0.00404662,24778928.76,0.001182713,34686727.35,0.001125847,44595220.96,0.00112926,,,
10/10/2022,16:13:33,53.88,37.01,4961791.59,0.000575257,14871089.61,0.0040705,24778929.44,0.001182993,34686728.2,0.0011259,44595221.68,0.001128707,,,
10/10/2022,16:13:35,55.183,37.01,4961791.65,0.00057531,14871089.91,0.004070393,24778930.16,0.00118344,34686729.04,0.001126033,44595222.51,0.001128347,,,
10/10/2022,16:13:36,56.484,37.01,4961791.77,0.000575372,14871086.3,0.00406266,24778930.79,0.001183867,34686729.95,0.001126353,44595223.24,0.001127847,,,
10/10/2022,16:13:37,57.746,37.01,4961791.78,0.000575381,14871098.93,0.0040873,24778931.3,0.001184,34686730.9,0.00112682,44595224.25,0.00112808,,,
10/10/2022,16:13:38,59.016,37.01,4961791.92,0.000575403,14871104.05,0.00409688,24778931.88,0.001184227,34686731.74,0.00112704,44595224.87,0.001127373,,,
10/10/2022,16:13:40,60.303,37.01,4961791.72,0.000575429,14871085.54,0.0040594,24778932.42,0.001184353,34686732.59,0.001127293,44595225.53,0.001126873,,,
10/10/2022,16:13:41,61.399,37.01,4961791.79,0.000575421,14871088.94,0.004065713,24778932.94,0.0011845,34686733.52,0.001127773,44595226.15,0.001126253,,,
10/10/2022,16:13:42,62.842,37.01,4961791.81,0.000575429,14871100.97,0.004089313,24778933.62,0.001185107,34686734.42,0.001128313,44595226.64,0.00112542,,,
10/10/2022,16:13:43,63.946,37.01,4961792.0,0.000575511,14871058.61,0.004004193,24778934.09,0.001185193,34686735.21,0.001128427,44595227.21,0.0011248,,,
10/10/2022,16:13:45,65.194,37.01,4961792.13,0.000575524,14871061.38,0.004009247,24778934.51,0.001185067,34686736.13,0.001128833,44595228.01,0.001124507,,,
10/10/2022,16:13:46,66.526,37.01,4961792.07,0.000575493,14871074.16,0.0040342,24778934.9,0.00118478,34686736.79,0.00112882,44595228.89,0.001124307,,,
10/10/2022,16:13:47,67.813,37.01,4961792.11,0.000575458,14871086.71,0.0040589,24778935.18,0.00118454,34686737.55,0.001128927,44595230.08,0.00112492,,,
10/10/2022,16:13:49,69.129,37.01,4961792.23,0.000575427,14871085.48,0.004056053,24778935.78,0.001184893,34686738.29,0.001128887,44595231.1,0.001125153,,,
10/10/2022,16:13:50,70.432,37.01,4961792.29,0.000575389,14871106.24,0.0040973,24778936.32,0.0011851,34686738.94,0.001128733,44595232.09,0.001125587,,,
10/10/2022,16:13:51,71.78,37.01,4961792.41,0.000575363,14871063.35,0.004011127,24778936.87,0.0011855,34686739.97,0.00112938,44595233.09,0.001125907,,,
10/10/2022,16:13:53,73.113,37.01,4961792.52,0.000575381,14871058.82,0.004001813,24778937.47,0.00118592,34686740.7,0.00112946,44595234.22,0.001126613,,,
10/10/2022,16:13:54,74.428,37.01,4961792.55,0.000575325,14871027.85,0.00393952,24778937.9,0.00118576,34686741.58,0.001129987,44595235.18,0.00112686,,,
10/10/2022,16:13:55,75.731,37.01,4961792.64,0.000575343,14871027.46,0.00393846,24778938.46,0.001186047,34686742.43,0.00113034,44595236.09,0.001127107,,,
10/10/2022,16:13:57,77.063,37.01,4961792.74,0.000575356,14871037.25,0.003957707,24778938.75,0.00118574,34686743.27,0.001130833,44595237.05,0.001127233,,,
10/10/2022,16:13:58,78.319,37.01,4961792.91,0.000575355,14870999.66,0.003882373,24778939.46,0.001186127,34686743.74,0.001130473,44595238.03,0.001127533,,,
10/10/2022,16:13:59,79.651,37.01,4961793.05,0.000575374,14870998.41,0.00387956,24778940.07,0.001186327,34686744.44,0.001130687,44595239.05,0.001128027,,,
10/10/2022,16:14:01,81.063,37.01,4961793.22,0.00057539,14871011.57,0.003905607,24778940.47,0.001186293,34686745.03,0.001130607,44595240.05,0.001128447,,,
10/10/2022,16:14:02,82.348,37.01,4961793.34,0.000575369,14871021.58,0.003925367,24778940.93,0.00118642,34686745.56,0.001130387,44595241.09,0.001128627,,,
10/10/2022,16:14:03,83.445,37.01,4961793.58,0.000575385,14871014.22,0.003910593,24778941.52,0.001186687,34686746.23,0.00113052,44595241.94,0.0011287,,,
10/10/2022,16:14:04,84.686,37.01,4961793.6,0.000575304,14871054.09,0.003990193,24778942.05,0.001186827,34686746.85,0.0011305,44595242.64,0.001128433,,,
10/10/2022,16:14:05,85.97,37.01,4961793.69,0.000575355,14871073.1,0.00402818,24778942.52,0.0011867,34686747.41,0.001130427,44595243.46,0.001128433,,,
10/10/2022,16:14:07,87.256,37.01,4961793.66,0.000575355,14871075.4,0.004032547,24778942.95,0.001186647,34686747.92,0.001130227,44595244.38,0.00112876,,,
10/10/2022,16:14:08,88.495,37.01,4961793.79,0.000575358,14871073.72,0.004028773,24778943.53,0.001187047,34686748.35,0.001129873,44595245.35,0.001129047,,,
10/10/2022,16:14:09,89.78,37.01,4961793.91,0.000575371,14871081.76,0.004044487,24778944.04,0.001187047,34686749.05,0.001130047,44595246.29,0.001129467,,,
10/10/2022,16:14:11,91.067,37.01,4961794.01,0.000575376,14871082.44,0.004045527,24778944.59,0.001187213,34686749.74,0.001130247,44595246.92,0.001129067,,,
10/10/2022,16:14:12,92.399,37.01,4961794.02,0.000575396,14871102.38,0.004085167,24778945.14,0.00118738,34686750.31,0.001130193,44595247.8,0.00112922,,,
10/10/2022,16:14:13,93.826,37.01,4961794.18,0.000575323,14871098.38,0.004076627,24778945.51,0.001187253,34686750.91,0.001130107,44595248.64,0.001129167,,,
10/10/2022,16:14:14,94.908,37.01,4961794.16,0.000575296,14871099.99,0.004079607,24778945.97,0.001187287,34686751.45,0.00112996,44595249.36,0.00112906,,,
10/10/2022,16:14:16,96.367,37.01,4961794.24,0.000575303,14871064.47,0.00400822,24778946.45,0.00118734,34686752.09,0.001130033,44595250.17,0.0011291,,,
10/10/2022,16:14:17,97.433,37.01,4961794.33,0.000575315,14871070.08,0.004019173,24778946.96,0.001187407,34686752.69,0.001130027,44595250.98,0.001129027,,,
10/10/2022,16:14:18,98.718,37.01,4961794.34,0.000575347,14871032.69,0.003943873,24778947.56,0.00118784,34686753.05,0.001129607,44595251.92,0.001129433,,,
10/10/2022,16:14:19,100.052,37.01,4961794.35,0.000575378,14871071.32,0.00402078,24778948.0,0.00118796,34686753.51,0.001129333,44595252.55,0.001129033,,,
10/10/2022,16:14:21,101.32,37.01,4961790.86,0.00057827,14871062.11,0.004002087,24778948.54,0.001188127,34686754.5,0.001129953,44595255.02,0.00111988,,,
10/10/2022,16:14:22,102.686,37.01,4961771.32,0.000595103,14871037.77,0.003961293,24778941.76,0.001196507,34686733.08,0.001148227,44595214.74,0.00115632,,,
10/10/2022,16:14:23,103.955,37.0,4961746.17,0.000630713,14870984.51,0.003930187,24778910.65,0.001239493,34686695.02,0.001217767,44595170.46,0.001255787,,,
10/10/2022,16:14:25,105.24,37.0,4961723.01,0.000670291,14870937.74,0.00392604,24778886.28,0.001311087,34686663.19,0.001316813,44595130.01,0.001364413,,,
10/10/2022,16:14:26,106.699,37.0,4961695.46,0.000706047,14870886.02,0.00391482,24778857.47,0.00137628,34686623.79,0.00140368,44595078.24,0.001462227,,,
10/10/2022,16:14:27,107.812,36.99,4961669.06,0.000740873,14870845.06,0.00392618,24778826.62,0.001436493,34686584.22,0.001488807,44595029.48,0.001559813,,,
10/10/2022,16:14:29,109.099,36.99,4961642.8,0.000776348,14870781.49,0.00389058,24778796.93,0.001497993,34686546.87,0.00157166,44594981.09,0.00165272,,,
10/10/2022,16:14:30,110.461,36.99,4961615.57,0.000812086,14870759.01,0.003935547,24778767.12,0.00155878,34686507.13,0.001655967,44594931.58,0.00175032,,,
10/10/2022,16:14:31,111.764,36.99,4961588.93,0.000847341,14870735.7,0.003981267,24778736.52,0.00162116,34686469.55,0.00173952,44594880.47,0.001847447,,,
10/10/2022,16:14:32,113.003,36.99,4961562.01,0.000882945,14870712.81,0.004026487,24778708.08,0.001684693,34686432.94,0.001821093,44594833.07,0.00194496,,,
10/10/2022,16:14:34,114.325,36.99,4961535.17,0.000918825,14870698.47,0.004089287,24778679.73,0.001750013,34686394.34,0.001904513,44594781.03,0.002037987,,,
10/10/2022,16:14:35,115.606,36.99,4961508.53,0.000954184,14870668.91,0.00412188,24778649.11,0.001815307,34686355.89,0.001988187,44594732.55,0.002133547,,,
10/10/2022,16:14:36,117.049,36.99,4961481.7,0.000989921,14870618.67,0.00411276,24778620.48,0.00188096,34686317.12,0.0020728,44594683.4,0.002223713,,,
10/10/2022,16:14:38,118.115,36.99,4961455.05,0.001025812,14870560.35,0.004087573,24778591.89,0.001946873,34686274.82,0.00215878,44594632.48,0.002318833,,,
10/10/2022,16:14:39,119.431,36.99,4961428.58,0.001060984,14870509.75,0.004079147,24778562.76,0.002011473,34686235.43,0.002240447,44594582.36,0.0024145,,,
10/10/2022,16:14:40,120.719,37.0,4961402.5,0.001096491,14870458.99,0.004068827,24778534.24,0.002077653,34686196.34,0.002325813,44594531.18,0.00250182,,,
10/10/2022,16:14:41,121.987,37.0,4961376.79,0.001131409,14870414.41,0.00406954,24778506.86,0.00214342,34686155.91,0.002411107,44594481.64,0.0025961,,,
10/10/2022,16:14:43,123.273,37.0,4961351.06,0.001166396,14870359.03,0.00404912,24778479.4,0.002209813,34686116.03,0.002496867,44594433.4,0.002685547,,,
10/10/2022,16:14:44,124.763,37.0,4961325.38,0.001201038,14870326.17,0.00407346,24778452.1,0.00227344,34686076.25,0.002582307,44594384.25,0.002776533,,,
10/10/2022,16:14:45,125.875,37.0,4961299.63,0.001235816,14870283.69,0.004077347,24778423.3,0.002337833,34686036.6,0.00266766,44594334.21,0.00286816,,,
10/10/2022,16:14:47,127.131,37.0,4961273.85,0.001270434,14870230.61,0.004059647,24778395.81,0.002401393,34685996.85,0.0027519,44594285.34,0.002959053,,,
10/10/2022,16:14:48,128.478,37.0,4961247.97,0.001305105,14870198.72,0.00408468,24778368.8,0.002465613,34685957.31,0.00283718,44594236.28,0.003050867,,,
10/10/2022,16:14:49,129.765,37.0,4961222.15,0.001339567,14870144.71,0.004065787,24778341.01,0.00252856,34685917.82,0.002922407,44594187.34,0.00314186,,,
10/10/2022,16:14:50,130.988,37.0,4961196.17,0.00137408,14870092.8,0.004051353,24778313.67,0.00259266,34685879.02,0.003008107,44594137.3,0.003232927,,,
10/10/2022,16:14:52,132.274,37.0,4961170.39,0.001408555,14870040.15,0.004035213,24778285.45,0.002652067,34685841.18,0.003093673,44594087.73,0.003324633,,,
10/10/2022,16:14:53,133.56,37.0,4961144.61,0.00144296,14869996.97,0.004037973,24778257.73,0.002714727,34685803.51,0.003177993,44594038.26,0.003416447,,,
10/10/2022,16:14:54,134.83,37.0,4961118.82,0.001477349,14869941.28,0.004015247,24778229.94,0.002776353,34685765.87,0.00326158,44593989.21,0.00350852,,,
10/10/2022,16:14:56,136.334,37.0,4961092.91,0.001511676,14869918.27,0.004058047,24778202.3,0.00283802,34685727.22,0.003343753,44593940.26,0.003602187,,,
10/10/2022,16:14:57,137.48,37.0,4961067.05,0.001545972,14869870.36,0.004050507,24778174.81,0.00290002,34685689.34,0.00342554,44593891.86,0.003696487,,,
10/10/2022,16:14:58,138.796,37.0,4961041.25,0.001580109,14869838.13,0.004074533,24778146.43,0.002961887,34685651.41,0.00350708,44593844.59,0.003792007,,,
10/10/2022,16:15:00,140.129,37.0,4961015.42,0.001614459,14869795.43,0.004077353,24778119.09,0.003024267,34685614.05,0.00358802,44593794.83,0.003883547,,,
10/10/2022,16:15:01,141.571,37.0,4960989.35,0.001648674,14869743.0,0.004061193,24778090.97,0.003086327,34685575.26,0.003666687,44593746.44,0.003977193,,,
10/10/2022,16:15:02,142.842,37.0,4960963.58,0.001682527,14869710.26,0.0040836,24778061.9,0.003146673,34685537.33,0.003747347,44593697.54,0.004070387,,,
10/10/2022,16:15:03,143.955,37.0,4960937.67,0.001716649,14869657.57,0.00406588,24778033.36,0.003207087,34685499.27,0.003826313,44593648.73,0.004163267,,,
10/10/2022,16:15:05,145.226,37.0,4960911.79,0.001750818,14869604.38,0.004047727,24778004.72,0.003267727,34685461.13,0.00390384,44593598.47,0.004255733,,,
10/10/2022,16:15:06,146.51,37.0,4960885.72,0.001785029,14869550.7,0.004028313,24777976.05,0.003329053,34685422.75,0.003980253,44593549.79,0.004347707,,,
10/10/2022,16:15:07,147.828,37.0,4960859.67,0.001819096,14869499.62,0.004013787,24777947.13,0.00339092,34685384.41,0.00405716,44593501.67,0.00443938,,,
10/10/2022,16:15:09,149.146,37.0,4960833.9,0.001853142,14869445.26,0.003993473,24777918.36,0.00345184,34685345.57,0.004133193,44593453.4,0.00452978,,,
10/10/2022,16:15:10,150.447,37.0,4960807.94,0.001887309,14869395.04,0.003981307,24777889.55,0.003513393,34685306.53,0.004208387,44593404.98,0.00462042,,,
10/10/2022,16:15:11,151.748,37.01,4960782.19,0.00192145,14869344.33,0.003968647,24777860.23,0.003573553,34685267.77,0.004284613,44593357.09,0.004712587,,,
10/10/2022,16:15:13,153.067,37.01,4960756.31,0.00195561,14869294.64,0.003957633,24777831.28,0.003632187,34685229.51,0.004365393,44593307.47,0.004801107,,,
10/10/2022,16:15:14,154.335,37.01,4960730.49,0.001989715,14869245.16,0.003946787,24777802.32,0.003691453,34685190.46,0.004447887,44593259.22,0.004893187,,,
10/10/2022,16:15:15,155.827,37.01,4960704.67,0.00202366,14869193.36,0.003931253,24777773.14,0.003751633,34685151.72,0.004523793,44593211.97,0.004986933,,,
10/10/2022,16:15:16,156.908,37.01,4960678.81,0.002057449,14869141.58,0.00391582,24777744.83,0.00381392,34685112.69,0.004601993,44593162.15,0.005076093,,,
10/10/2022,16:15:18,158.255,37.01,4960652.93,0.002091426,14869101.46,0.003923753,24777716.18,0.003873813,34685073.83,0.004679613,44593114.1,0.005169907,,,
10/10/2022,16:15:19,159.526,37.01,4960627.18,0.002125037,14869052.58,0.00391418,24777687.65,0.003934133,34685035.59,0.004758967,44593066.19,0.005266447,,,
10/10/2022,16:15:20,161.0,37.01,4960601.43,0.002158695,14869029.86,0.003956713,24777658.95,0.003994627,34684998.32,0.004840553,44593018.48,0.005364927,,,
10/10/2022,16:15:22,162.129,37.01,4960575.74,0.002192171,14868977.23,0.003939507,24777629.86,0.004054727,34684961.77,0.004923607,44592971.28,0.005459207,,,
10/10/2022,16:15:23,163.413,37.01,4960550.96,0.002227093,14868954.38,0.00398176,24777601.55,0.004116147,34684925.72,0.005007487,44592925.05,0.005558727,,,
10/10/2022,16:15:24,164.717,37.01,4960528.87,0.002264582,14868894.96,0.003950027,24777574.97,0.00418384,34684895.64,0.005100433,44592888.34,0.005676587,,,
10/10/2022,16:15:25,166.018,37.01,4960504.82,0.002292784,14868877.5,0.004001893,24777553.05,0.004257933,34684859.89,0.005192273,44592834.39,0.00577078,,,
10/10/2022,16:15:27,167.298,37.01,4960490.69,0.00230111,14868852.41,0.00403448,24777526.82,0.004302387,34684833.87,0.005234033,44592812.78,0.005805167,,,
10/10/2022,16:15:28,168.543,37.01,4960491.65,0.0022995,14868848.64,0.00403906,24777525.47,0.004315133,34684835.38,0.005238133,44592814.69,0.005800533,,,
10/10/2022,16:15:29,169.874,37.01,4960492.15,0.002297863,14868850.29,0.004037627,24777530.17,0.004321087,34684837.83,0.00523806,44592812.91,0.005797707,,,
10/10/2022,16:15:31,171.176,37.01,4960493.47,0.002295488,14868851.69,0.004035227,24777535.08,0.004324453,34684843.34,0.005237427,44592818.78,0.005796853,,,
10/10/2022,16:15:32,172.477,37.01,4960494.49,0.002293647,14868853.27,0.004033047,24777538.73,0.004326353,34684848.0,0.0052362,44592823.34,0.005796333,,,
10/10/2022,16:15:33,173.763,37.01,4960494.61,0.00229169,14868853.22,0.004028967,24777542.63,0.004332273,34684847.69,0.005236487,44592825.49,0.005797353,,,
10/10/2022,16:15:35,175.126,37.01,4960496.06,0.002289295,14868852.9,0.004024493,24777548.11,0.004338087,34684852.79,0.005235633,44592830.81,0.005795527,,,
10/10/2022,16:15:36,176.399,37.01,4960497.13,0.002287052,14868853.81,0.00402164,24777552.6,0.00434298,34684856.04,0.005235827,44592835.97,0.005793633,,,
10/10/2022,16:15:37,177.761,37.01,4960498.33,0.002284792,14868854.57,0.004019753,24777554.79,0.004346473,34684857.18,0.005237133,44592835.15,0.005787467,,,
10/10/2022,16:15:39,179.079,37.01,4960499.4,0.002281983,14868854.92,0.004015113,24777558.29,0.004346827,34684861.06,0.005238127,44592838.88,0.005787333,,,
10/10/2022,16:15:40,180.397,37.01,4960499.87,0.002279763,14868855.21,0.00401082,24777562.82,0.004347233,34684865.79,0.00523798,44592843.08,0.005786333,,,
10/10/2022,16:15:41,181.823,37.01,4960500.5,0.002277463,14868854.23,0.004005127,24777564.59,0.00434538,34684869.9,0.00523642,44592847.05,0.005787307,,,
10/10/2022,16:15:43,183.109,37.01,4960501.37,0.002274321,14868853.96,0.003999347,24777568.28,0.00434592,34684875.64,0.0052348,44592852.37,0.00578782,,,
10/10/2022,16:15:44,184.159,37.0,4960501.83,0.002272247,14868853.7,0.00399396,24777572.17,0.0043471,34684880.66,0.005234787,44592857.91,0.005789893,,,
10/10/2022,16:15:45,185.477,37.0,4960501.16,0.002269984,14868852.73,0.003988127,24777574.38,0.00434776,34684885.69,0.0052326,44592862.18,0.00579266,,,
10/10/2022,16:15:46,186.777,37.0,4960501.13,0.002267727,14868852.57,0.003984127,24777576.37,0.00434826,34684890.64,0.005231353,44592864.21,0.005787867,,,
10/10/2022,16:15:48,188.267,37.0,4960500.53,0.002265834,14868853.14,0.003981973,24777578.32,0.004347227,34684895.72,0.005229273,44592867.36,0.0057925,,,
10/10/2022,16:15:49,189.365,37.0,4960500.5,0.002264136,14868852.63,0.003978387,24777579.91,0.004350093,34684900.74,0.005227107,44592869.72,0.005794847,,,
10/10/2022,16:15:50,190.625,37.0,4960500.72,0.002262377,14868852.31,0.003976007,24777582.43,0.004350653,34684906.0,0.005224887,44592874.06,0.005795833,,,
10/10/2022,16:15:52,192.109,37.0,4960501.08,0.00226039,14868851.51,0.003972507,24777583.83,0.00435368,34684910.93,0.005223733,44592878.03,0.00580174,,,
10/10/2022,16:15:53,193.364,37.0,4960501.29,0.002258402,14868850.82,0.003969087,24777585.74,0.00435404,34684916.0,0.00522242,44592880.75,0.005799207,,,
10/10/2022,16:15:54,194.446,37.0,4960501.35,0.002256598,14868849.7,0.003964873,24777588.29,0.004357227,34684920.65,0.00522032,44592884.34,0.005804867,,,
10/10/2022,16:15:55,195.746,37.0,4960501.59,0.002254732,14868849.2,0.00396144,24777589.46,0.004359047,34684924.3,0.00521894,44592889.98,0.00580984,,,
10/10/2022,16:15:56,197.034,37.0,4960501.84,0.002253046,14868848.42,0.0039577,24777591.6,0.00436504,34684927.11,0.005216767,44592894.56,0.005813833,,,
10/10/2022,16:15:58,198.319,37.01,4960501.8,0.002251407,14868847.72,0.003953867,24777593.24,0.004368073,34684930.13,0.005216047,44592898.16,0.00581448,,,
10/10/2022,16:15:59,199.627,37.01,4960501.94,0.002249726,14868847.68,0.003951573,24777595.03,0.004373093,34684932.55,0.005216327,44592902.6,0.005816113,,,
10/10/2022,16:16:00,200.875,37.01,4960502.22,0.002247931,14868847.4,0.0039491,24777597.23,0.004376373,34684935.5,0.005216407,44592906.12,0.0058167,,,
10/10/2022,16:16:02,202.176,37.01,4960502.34,0.002246255,14868846.45,0.003945933,24777598.39,0.004379527,34684938.53,0.005217527,44592909.45,0.00581816,,,
10/10/2022,16:16:03,203.494,37.01,4960502.59,0.002244639,14868846.07,0.00394332,24777600.64,0.00438452,34684941.63,0.005219153,44592911.07,0.005817373,,,
10/10/2022,16:16:04,204.808,37.01,4960502.2,0.002242986,14868846.85,0.003942873,24777601.96,0.0043889,34684943.34,0.0052214,44592915.58,0.005820147,,,
10/10/2022,16:16:06,206.112,37.01,4960502.26,0.002241561,14868846.48,0.003940747,24777603.88,0.004393067,34684946.68,0.0052245,44592919.96,0.005820767,,,
10/10/2022,16:16:07,207.57,37.01,4960502.22,0.002240181,14868846.19,0.003938773,24777607.03,0.00439676,34684949.94,0.005227553,44592924.62,0.005821207,,,
10/10/2022,16:16:08,208.684,37.01,4960502.62,0.002238547,14868845.54,0.00393596,24777610.59,0.004402187,34684952.91,0.005231453,44592928.37,0.005822393,,,
10/10/2022,16:16:10,210.173,37.01,4960502.75,0.002236822,14868845.05,0.003933513,24777612.92,0.004407173,34684956.02,0.00523706,44592932.64,0.005821427,,,
10/10/2022,16:16:11,211.443,37.01,4960503.36,0.002235074,14868844.34,0.003930593,24777615.61,0.004411467,34684959.4,0.005243827,44592936.28,0.005823727,,,
10/10/2022,16:16:12,212.698,37.01,4960503.81,0.002233508,14868843.48,0.003927707,24777618.78,0.004414673,34684962.63,0.0052509,44592939.58,0.00582634,,,
