-51.6435262542218,1366.8474152000001,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.582977334968746,1371.9008954,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.70140271447599,1376.9552314,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.666814774274826,1382.0020755,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.61098289489746,1387.0455594,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.92942418437451,1392.1005471,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.67021194472909,1397.144217,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.87586084473878,1402.1802332,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.81489479448646,1407.2256782,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.79975254461169,1412.2595129000001,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.53026499412954,1417.2900129,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.86970160435885,1422.3239482000001,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.60096967406571,1427.3682602000001,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.58668192476034,1432.4196381000002,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.75670825410634,1437.4675893,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.66512120421976,1442.5159350000001,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.829621714539826,1447.5702965,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.68920358456671,1452.6282912000001,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.72784997429699,1457.6720458,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.7062574448064,1462.7120367,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.655797014944255,1467.7589125,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.763513984158635,1472.8042293,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.64136727433652,1477.8459853000002,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.733944774605334,1482.9001893,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.836830634623766,1487.9434083,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.67739329487085,1492.9879146,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.89170395489782,1498.0382124,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.84383135475218,1503.091339,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.772759274579585,1508.1480833,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.67072746437043,1513.1928429,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.766012294217944,1518.2278373000001,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.80789749417454,1523.2607125,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.68308542482555,1528.3049311,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.80064947437495,1533.3548552,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.85102640464902,1538.3884532,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.76057402417064,1543.4275962000002,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.837317244149745,1548.4577135,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.80057902447879,1553.5045552000001,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.655622494407,1558.5426602,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.77558848448098,1563.5866258,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.6563618844375,1568.6208696,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.80086143407971,1573.6805592,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.92233339417726,1578.7245747,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.68931849487126,1583.7566339,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.79523967485875,1588.8066481,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.705165644176304,1593.8550204,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.73323913477361,1598.8950295,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.64632735494524,1603.9435774,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.679477794095874,1608.9927219,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.656948304735124,1614.0230729,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.72408038470894,1619.0597623,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.69768538419157,1624.1087206,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.70720245409757,1629.1489393000002,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.78533829469234,1634.1967878,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.92940968461335,1639.2563445,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.895843824371696,1644.3133468,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.71129508409649,1649.3630446,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.88045613467693,1654.4031449000001,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.811094344593585,1659.4471647,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.67744492460042,1664.5805761000001,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.72882963437587,1669.6293170000001,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.70449491497129,1674.6724561,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.76891894452274,1679.7123348,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.72098027449101,1684.7594572,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.75684327445924,1689.8041950000002,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.87754468433559,1694.8416069,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.86448766477406,1699.8906531,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.89610946457833,1704.9389964,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.84650439489633,1709.9931773,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.76084075495601,1715.0525945,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.722319514490664,1720.1048336000001,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.81402187421918,1725.1485677,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.90630904491991,1730.1956631,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
-51.919320644810796,1735.2395729,fundamental_freq,y,raw_data/Formatted-qcmi_sample.csv
